stem,split,prefix,trailing_number,source,roya_count,coco_count,minador_count,total_annots,is_background
SANAS_NUEVAS_314,train,SANAS_NUEVAS,314,own_field,0,0,0,0,True
SANAS_NUEVAS_316,train,SANAS_NUEVAS,316,own_field,0,0,0,0,True
SANAS_NUEVAS_318,train,SANAS_NUEVAS,318,own_field,0,0,0,0,True
SANAS_NUEVAS_319,train,SANAS_NUEVAS,319,own_field,0,0,0,0,True
SANAS_NUEVAS_32,train,SANAS_NUEVAS,32,own_field,0,0,0,0,True
SANAS_NUEVAS_320,train,SANAS_NUEVAS,320,own_field,0,0,0,0,True
SANAS_NUEVAS_323,train,SANAS_NUEVAS,323,own_field,0,0,0,0,True
SANAS_NUEVAS_324,train,SANAS_NUEVAS,324,own_field,0,0,0,0,True
SANAS_NUEVAS_325,train,SANAS_NUEVAS,325,own_field,0,0,0,0,True
SANAS_NUEVAS_326,train,SANAS_NUEVAS,326,own_field,0,0,0,0,True
SANAS_NUEVAS_327,train,SANAS_NUEVAS,327,own_field,0,0,0,0,True
SANAS_NUEVAS_328,train,SANAS_NUEVAS,328,own_field,0,0,0,0,True
SANAS_NUEVAS_329,train,SANAS_NUEVAS,329,own_field,0,0,0,0,True
SANAS_NUEVAS_33,train,SANAS_NUEVAS,33,own_field,0,0,0,0,True
SANAS_NUEVAS_330,train,SANAS_NUEVAS,330,own_field,0,0,0,0,True
SANAS_NUEVAS_335,train,SANAS_NUEVAS,335,own_field,0,0,0,0,True
SANAS_NUEVAS_336,train,SANAS_NUEVAS,336,own_field,0,0,0,0,True
SANAS_NUEVAS_337,train,SANAS_NUEVAS,337,own_field,0,0,0,0,True
SANAS_NUEVAS_338,train,SANAS_NUEVAS,338,own_field,0,0,0,0,True
SANAS_NUEVAS_339,train,SANAS_NUEVAS,339,own_field,0,0,0,0,True
SANAS_NUEVAS_340,train,SANAS_NUEVAS,340,own_field,0,0,0,0,True
SANAS_NUEVAS_341,train,SANAS_NUEVAS,341,own_field,0,0,0,0,True
SANAS_NUEVAS_343,train,SANAS_NUEVAS,343,own_field,0,0,0,0,True
SANAS_NUEVAS_345,train,SANAS_NUEVAS,345,own_field,0,0,0,0,True
SANAS_NUEVAS_346,train,SANAS_NUEVAS,346,own_field,0,0,0,0,True
SANAS_NUEVAS_347,train,SANAS_NUEVAS,347,own_field,0,0,0,0,True
SANAS_NUEVAS_348,train,SANAS_NUEVAS,348,own_field,0,0,0,0,True
SANAS_NUEVAS_35,train,SANAS_NUEVAS,35,own_field,0,0,0,0,True
SANAS_NUEVAS_351,train,SANAS_NUEVAS,351,own_field,0,0,0,0,True
SANAS_NUEVAS_353,train,SANAS_NUEVAS,353,own_field,0,0,0,0,True
SANAS_NUEVAS_354,train,SANAS_NUEVAS,354,own_field,0,0,0,0,True
SANAS_NUEVAS_356,train,SANAS_NUEVAS,356,own_field,0,0,0,0,True
SANAS_NUEVAS_357,train,SANAS_NUEVAS,357,own_field,0,0,0,0,True
SANAS_NUEVAS_358,train,SANAS_NUEVAS,358,own_field,0,0,0,0,True
SANAS_NUEVAS_359,train,SANAS_NUEVAS,359,own_field,0,0,0,0,True
SANAS_NUEVAS_36,train,SANAS_NUEVAS,36,own_field,0,0,0,0,True
SANAS_NUEVAS_360,train,SANAS_NUEVAS,360,own_field,0,0,0,0,True
SANAS_NUEVAS_361,train,SANAS_NUEVAS,361,own_field,0,0,0,0,True
SANAS_NUEVAS_364,train,SANAS_NUEVAS,364,own_field,0,0,0,0,True
SANAS_NUEVAS_366,train,SANAS_NUEVAS,366,own_field,0,0,0,0,True
SANAS_NUEVAS_367,train,SANAS_NUEVAS,367,own_field,0,0,0,0,True
SANAS_NUEVAS_369,train,SANAS_NUEVAS,369,own_field,0,0,0,0,True
SANAS_NUEVAS_371,train,SANAS_NUEVAS,371,own_field,0,0,0,0,True
SANAS_NUEVAS_372,train,SANAS_NUEVAS,372,own_field,0,0,0,0,True
SANAS_NUEVAS_376,train,SANAS_NUEVAS,376,own_field,0,0,0,0,True
SANAS_NUEVAS_378,train,SANAS_NUEVAS,378,own_field,0,0,0,0,True
SANAS_NUEVAS_379,train,SANAS_NUEVAS,379,own_field,0,0,0,0,True
SANAS_NUEVAS_380,train,SANAS_NUEVAS,380,own_field,0,0,0,0,True
SANAS_NUEVAS_381,train,SANAS_NUEVAS,381,own_field,0,0,0,0,True
SANAS_NUEVAS_382,train,SANAS_NUEVAS,382,own_field,0,0,0,0,True
SANAS_NUEVAS_383,train,SANAS_NUEVAS,383,own_field,0,0,0,0,True
SANAS_NUEVAS_384,train,SANAS_NUEVAS,384,own_field,0,0,0,0,True
SANAS_NUEVAS_386,train,SANAS_NUEVAS,386,own_field,0,0,0,0,True
SANAS_NUEVAS_387,train,SANAS_NUEVAS,387,own_field,0,0,0,0,True
SANAS_NUEVAS_388,train,SANAS_NUEVAS,388,own_field,0,0,0,0,True
SANAS_NUEVAS_389,train,SANAS_NUEVAS,389,own_field,0,0,0,0,True
SANAS_NUEVAS_39,train,SANAS_NUEVAS,39,own_field,0,0,0,0,True
SANAS_NUEVAS_391,train,SANAS_NUEVAS,391,own_field,0,0,0,0,True
SANAS_NUEVAS_392,train,SANAS_NUEVAS,392,own_field,0,0,0,0,True
SANAS_NUEVAS_393,train,SANAS_NUEVAS,393,own_field,0,0,0,0,True
SANAS_NUEVAS_394,train,SANAS_NUEVAS,394,own_field,0,0,0,0,True
SANAS_NUEVAS_395,train,SANAS_NUEVAS,395,own_field,0,0,0,0,True
SANAS_NUEVAS_396,train,SANAS_NUEVAS,396,own_field,0,0,0,0,True
SANAS_NUEVAS_398,train,SANAS_NUEVAS,398,own_field,0,0,0,0,True
SANAS_NUEVAS_399,train,SANAS_NUEVAS,399,own_field,0,0,0,0,True
SANAS_NUEVAS_4,train,SANAS_NUEVAS,4,own_field,0,0,0,0,True
SANAS_NUEVAS_400,train,SANAS_NUEVAS,400,own_field,0,0,0,0,True
SANAS_NUEVAS_401,train,SANAS_NUEVAS,401,own_field,0,0,0,0,True
SANAS_NUEVAS_402,train,SANAS_NUEVAS,402,own_field,0,0,0,0,True
SANAS_NUEVAS_403,train,SANAS_NUEVAS,403,own_field,0,0,0,0,True
SANAS_NUEVAS_405,train,SANAS_NUEVAS,405,own_field,0,0,0,0,True
SANAS_NUEVAS_406,train,SANAS_NUEVAS,406,own_field,0,0,0,0,True
SANAS_NUEVAS_407,train,SANAS_NUEVAS,407,own_field,0,0,0,0,True
SANAS_NUEVAS_408,train,SANAS_NUEVAS,408,own_field,0,0,0,0,True
SANAS_NUEVAS_409,train,SANAS_NUEVAS,409,own_field,0,0,0,0,True
SANAS_NUEVAS_41,train,SANAS_NUEVAS,41,own_field,0,0,0,0,True
SANAS_NUEVAS_410,train,SANAS_NUEVAS,410,own_field,0,0,0,0,True
SANAS_NUEVAS_411,train,SANAS_NUEVAS,411,own_field,0,0,0,0,True
SANAS_NUEVAS_412,train,SANAS_NUEVAS,412,own_field,1,0,0,1,False
SANAS_NUEVAS_414,train,SANAS_NUEVAS,414,own_field,0,0,0,0,True
SANAS_NUEVAS_415,train,SANAS_NUEVAS,415,own_field,0,0,0,0,True
SANAS_NUEVAS_416,train,SANAS_NUEVAS,416,own_field,0,0,0,0,True
SANAS_NUEVAS_418,train,SANAS_NUEVAS,418,own_field,0,0,0,0,True
SANAS_NUEVAS_420,train,SANAS_NUEVAS,420,own_field,0,0,0,0,True
SANAS_NUEVAS_424,train,SANAS_NUEVAS,424,own_field,0,0,0,0,True
SANAS_NUEVAS_426,train,SANAS_NUEVAS,426,own_field,0,0,0,0,True
SANAS_NUEVAS_429,train,SANAS_NUEVAS,429,own_field,0,0,0,0,True
SANAS_NUEVAS_430,train,SANAS_NUEVAS,430,own_field,0,0,0,0,True
SANAS_NUEVAS_431,train,SANAS_NUEVAS,431,own_field,0,0,0,0,True
SANAS_NUEVAS_432,train,SANAS_NUEVAS,432,own_field,0,0,0,0,True
SANAS_NUEVAS_433,train,SANAS_NUEVAS,433,own_field,0,0,0,0,True
SANAS_NUEVAS_435,train,SANAS_NUEVAS,435,own_field,0,0,0,0,True
SANAS_NUEVAS_436,train,SANAS_NUEVAS,436,own_field,0,0,0,0,True
SANAS_NUEVAS_438,train,SANAS_NUEVAS,438,own_field,0,0,0,0,True
SANAS_NUEVAS_439,train,SANAS_NUEVAS,439,own_field,0,0,0,0,True
SANAS_NUEVAS_44,train,SANAS_NUEVAS,44,own_field,0,0,0,0,True
SANAS_NUEVAS_441,train,SANAS_NUEVAS,441,own_field,0,0,0,0,True
SANAS_NUEVAS_442,train,SANAS_NUEVAS,442,own_field,0,0,0,0,True
SANAS_NUEVAS_443,train,SANAS_NUEVAS,443,own_field,0,0,0,0,True
SANAS_NUEVAS_444,train,SANAS_NUEVAS,444,own_field,0,0,0,0,True
SANAS_NUEVAS_448,train,SANAS_NUEVAS,448,own_field,0,0,0,0,True
SANAS_NUEVAS_449,train,SANAS_NUEVAS,449,own_field,0,0,0,0,True
SANAS_NUEVAS_45,train,SANAS_NUEVAS,45,own_field,0,0,0,0,True
SANAS_NUEVAS_450,train,SANAS_NUEVAS,450,own_field,0,0,0,0,True
SANAS_NUEVAS_453,train,SANAS_NUEVAS,453,own_field,0,0,0,0,True
SANAS_NUEVAS_454,train,SANAS_NUEVAS,454,own_field,0,0,0,0,True
SANAS_NUEVAS_455,train,SANAS_NUEVAS,455,own_field,0,0,0,0,True
SANAS_NUEVAS_459,train,SANAS_NUEVAS,459,own_field,0,0,0,0,True
SANAS_NUEVAS_46,train,SANAS_NUEVAS,46,own_field,0,0,0,0,True
SANAS_NUEVAS_460,train,SANAS_NUEVAS,460,own_field,0,0,0,0,True
SANAS_NUEVAS_461,train,SANAS_NUEVAS,461,own_field,0,0,0,0,True
SANAS_NUEVAS_462,train,SANAS_NUEVAS,462,own_field,0,0,0,0,True
SANAS_NUEVAS_463,train,SANAS_NUEVAS,463,own_field,0,0,0,0,True
SANAS_NUEVAS_464,train,SANAS_NUEVAS,464,own_field,0,0,0,0,True
SANAS_NUEVAS_466,train,SANAS_NUEVAS,466,own_field,0,0,0,0,True
SANAS_NUEVAS_467,train,SANAS_NUEVAS,467,own_field,0,0,0,0,True
SANAS_NUEVAS_468,train,SANAS_NUEVAS,468,own_field,0,0,0,0,True
SANAS_NUEVAS_47,train,SANAS_NUEVAS,47,own_field,0,0,0,0,True
SANAS_NUEVAS_470,train,SANAS_NUEVAS,470,own_field,0,0,0,0,True
SANAS_NUEVAS_471,train,SANAS_NUEVAS,471,own_field,0,0,0,0,True
SANAS_NUEVAS_473,train,SANAS_NUEVAS,473,own_field,0,0,0,0,True
SANAS_NUEVAS_474,train,SANAS_NUEVAS,474,own_field,0,0,0,0,True
SANAS_NUEVAS_475,train,SANAS_NUEVAS,475,own_field,0,0,0,0,True
SANAS_NUEVAS_477,train,SANAS_NUEVAS,477,own_field,0,0,0,0,True
SANAS_NUEVAS_478,train,SANAS_NUEVAS,478,own_field,0,0,0,0,True
SANAS_NUEVAS_479,train,SANAS_NUEVAS,479,own_field,0,0,0,0,True
SANAS_NUEVAS_48,train,SANAS_NUEVAS,48,own_field,0,0,0,0,True
SANAS_NUEVAS_481,train,SANAS_NUEVAS,481,own_field,0,0,0,0,True
SANAS_NUEVAS_483,train,SANAS_NUEVAS,483,own_field,0,0,0,0,True
SANAS_NUEVAS_485,train,SANAS_NUEVAS,485,own_field,0,0,0,0,True
SANAS_NUEVAS_487,train,SANAS_NUEVAS,487,own_field,0,0,0,0,True
SANAS_NUEVAS_488,train,SANAS_NUEVAS,488,own_field,0,0,0,0,True
SANAS_NUEVAS_490,train,SANAS_NUEVAS,490,own_field,0,0,0,0,True
SANAS_NUEVAS_492,train,SANAS_NUEVAS,492,own_field,0,0,0,0,True
SANAS_NUEVAS_493,train,SANAS_NUEVAS,493,own_field,0,0,0,0,True
SANAS_NUEVAS_495,train,SANAS_NUEVAS,495,own_field,0,0,0,0,True
SANAS_NUEVAS_497,train,SANAS_NUEVAS,497,own_field,0,0,0,0,True
SANAS_NUEVAS_498,train,SANAS_NUEVAS,498,own_field,0,0,0,0,True
SANAS_NUEVAS_499,train,SANAS_NUEVAS,499,own_field,0,0,0,0,True
SANAS_NUEVAS_5,train,SANAS_NUEVAS,5,own_field,0,0,0,0,True
SANAS_NUEVAS_500,train,SANAS_NUEVAS,500,own_field,0,0,0,0,True
SANAS_NUEVAS_501,train,SANAS_NUEVAS,501,own_field,0,0,0,0,True
SANAS_NUEVAS_502,train,SANAS_NUEVAS,502,own_field,0,0,0,0,True
SANAS_NUEVAS_503,train,SANAS_NUEVAS,503,own_field,0,0,0,0,True
SANAS_NUEVAS_504,train,SANAS_NUEVAS,504,own_field,0,0,0,0,True
SANAS_NUEVAS_505,train,SANAS_NUEVAS,505,own_field,0,0,0,0,True
SANAS_NUEVAS_506,train,SANAS_NUEVAS,506,own_field,0,0,0,0,True
SANAS_NUEVAS_507,train,SANAS_NUEVAS,507,own_field,0,0,0,0,True
SANAS_NUEVAS_508,train,SANAS_NUEVAS,508,own_field,0,0,0,0,True
SANAS_NUEVAS_509,train,SANAS_NUEVAS,509,own_field,0,0,0,0,True
SANAS_NUEVAS_51,train,SANAS_NUEVAS,51,own_field,1,0,0,1,False
SANAS_NUEVAS_511,train,SANAS_NUEVAS,511,own_field,0,0,0,0,True
SANAS_NUEVAS_512,train,SANAS_NUEVAS,512,own_field,0,0,0,0,True
SANAS_NUEVAS_514,train,SANAS_NUEVAS,514,own_field,0,0,0,0,True
SANAS_NUEVAS_516,train,SANAS_NUEVAS,516,own_field,0,0,0,0,True
SANAS_NUEVAS_518,train,SANAS_NUEVAS,518,own_field,0,0,0,0,True
SANAS_NUEVAS_519,train,SANAS_NUEVAS,519,own_field,0,0,0,0,True
SANAS_NUEVAS_52,train,SANAS_NUEVAS,52,own_field,0,0,0,0,True
SANAS_NUEVAS_520,train,SANAS_NUEVAS,520,own_field,0,0,0,0,True
SANAS_NUEVAS_521,train,SANAS_NUEVAS,521,own_field,0,0,0,0,True
SANAS_NUEVAS_522,train,SANAS_NUEVAS,522,own_field,0,0,0,0,True
SANAS_NUEVAS_523,train,SANAS_NUEVAS,523,own_field,0,0,0,0,True
SANAS_NUEVAS_524,train,SANAS_NUEVAS,524,own_field,0,0,0,0,True
SANAS_NUEVAS_529,train,SANAS_NUEVAS,529,own_field,0,0,0,0,True
SANAS_NUEVAS_53,train,SANAS_NUEVAS,53,own_field,4,0,0,4,False
SANAS_NUEVAS_530,train,SANAS_NUEVAS,530,own_field,0,0,0,0,True
SANAS_NUEVAS_531,train,SANAS_NUEVAS,531,own_field,0,0,0,0,True
SANAS_NUEVAS_532,train,SANAS_NUEVAS,532,own_field,0,0,0,0,True
SANAS_NUEVAS_536,train,SANAS_NUEVAS,536,own_field,0,0,0,0,True
SANAS_NUEVAS_537,train,SANAS_NUEVAS,537,own_field,0,0,0,0,True
SANAS_NUEVAS_538,train,SANAS_NUEVAS,538,own_field,0,0,0,0,True
SANAS_NUEVAS_539,train,SANAS_NUEVAS,539,own_field,0,0,0,0,True
SANAS_NUEVAS_540,train,SANAS_NUEVAS,540,own_field,0,0,0,0,True
SANAS_NUEVAS_541,train,SANAS_NUEVAS,541,own_field,0,0,0,0,True
SANAS_NUEVAS_543,train,SANAS_NUEVAS,543,own_field,0,0,0,0,True
SANAS_NUEVAS_544,train,SANAS_NUEVAS,544,own_field,0,0,0,0,True
SANAS_NUEVAS_545,train,SANAS_NUEVAS,545,own_field,0,0,0,0,True
SANAS_NUEVAS_549,train,SANAS_NUEVAS,549,own_field,0,0,0,0,True
SANAS_NUEVAS_55,train,SANAS_NUEVAS,55,own_field,0,0,0,0,True
SANAS_NUEVAS_551,train,SANAS_NUEVAS,551,own_field,0,0,0,0,True
SANAS_NUEVAS_553,train,SANAS_NUEVAS,553,own_field,0,0,0,0,True
SANAS_NUEVAS_556,train,SANAS_NUEVAS,556,own_field,0,0,0,0,True
SANAS_NUEVAS_557,train,SANAS_NUEVAS,557,own_field,0,0,0,0,True
SANAS_NUEVAS_559,train,SANAS_NUEVAS,559,own_field,0,0,0,0,True
SANAS_NUEVAS_56,train,SANAS_NUEVAS,56,own_field,0,0,0,0,True
SANAS_NUEVAS_560,train,SANAS_NUEVAS,560,own_field,0,0,0,0,True
SANAS_NUEVAS_561,train,SANAS_NUEVAS,561,own_field,0,0,0,0,True
SANAS_NUEVAS_562,train,SANAS_NUEVAS,562,own_field,0,0,0,0,True
SANAS_NUEVAS_563,train,SANAS_NUEVAS,563,own_field,0,0,0,0,True
SANAS_NUEVAS_564,train,SANAS_NUEVAS,564,own_field,0,0,0,0,True
SANAS_NUEVAS_565,train,SANAS_NUEVAS,565,own_field,0,0,0,0,True
SANAS_NUEVAS_567,train,SANAS_NUEVAS,567,own_field,0,0,0,0,True
SANAS_NUEVAS_568,train,SANAS_NUEVAS,568,own_field,0,0,0,0,True
SANAS_NUEVAS_57,train,SANAS_NUEVAS,57,own_field,0,0,0,0,True
SANAS_NUEVAS_570,train,SANAS_NUEVAS,570,own_field,0,0,0,0,True
SANAS_NUEVAS_572,train,SANAS_NUEVAS,572,own_field,0,0,0,0,True
SANAS_NUEVAS_573,train,SANAS_NUEVAS,573,own_field,0,0,0,0,True
SANAS_NUEVAS_574,train,SANAS_NUEVAS,574,own_field,0,0,0,0,True
SANAS_NUEVAS_575,train,SANAS_NUEVAS,575,own_field,0,0,0,0,True
SANAS_NUEVAS_576,train,SANAS_NUEVAS,576,own_field,0,0,0,0,True
SANAS_NUEVAS_577,train,SANAS_NUEVAS,577,own_field,0,0,0,0,True
SANAS_NUEVAS_578,train,SANAS_NUEVAS,578,own_field,0,0,0,0,True
SANAS_NUEVAS_579,train,SANAS_NUEVAS,579,own_field,0,0,0,0,True
SANAS_NUEVAS_58,train,SANAS_NUEVAS,58,own_field,0,0,0,0,True
SANAS_NUEVAS_580,train,SANAS_NUEVAS,580,own_field,0,0,0,0,True
SANAS_NUEVAS_584,train,SANAS_NUEVAS,584,own_field,0,0,0,0,True
SANAS_NUEVAS_585,train,SANAS_NUEVAS,585,own_field,0,0,0,0,True
SANAS_NUEVAS_586,train,SANAS_NUEVAS,586,own_field,0,0,0,0,True
SANAS_NUEVAS_587,train,SANAS_NUEVAS,587,own_field,0,0,0,0,True
SANAS_NUEVAS_588,train,SANAS_NUEVAS,588,own_field,0,0,0,0,True
SANAS_NUEVAS_589,train,SANAS_NUEVAS,589,own_field,0,0,0,0,True
SANAS_NUEVAS_590,train,SANAS_NUEVAS,590,own_field,0,0,0,0,True
SANAS_NUEVAS_594,train,SANAS_NUEVAS,594,own_field,0,0,0,0,True
SANAS_NUEVAS_596,train,SANAS_NUEVAS,596,own_field,0,0,0,0,True
SANAS_NUEVAS_597,train,SANAS_NUEVAS,597,own_field,0,0,0,0,True
SANAS_NUEVAS_6,train,SANAS_NUEVAS,6,own_field,0,0,0,0,True
SANAS_NUEVAS_60,train,SANAS_NUEVAS,60,own_field,0,0,0,0,True
SANAS_NUEVAS_600,train,SANAS_NUEVAS,600,own_field,0,0,0,0,True
SANAS_NUEVAS_601,train,SANAS_NUEVAS,601,own_field,0,0,0,0,True
SANAS_NUEVAS_602,train,SANAS_NUEVAS,602,own_field,0,0,0,0,True
SANAS_NUEVAS_603,train,SANAS_NUEVAS,603,own_field,0,0,0,0,True
SANAS_NUEVAS_607,train,SANAS_NUEVAS,607,own_field,0,0,0,0,True
SANAS_NUEVAS_609,train,SANAS_NUEVAS,609,own_field,0,0,0,0,True
SANAS_NUEVAS_610,train,SANAS_NUEVAS,610,own_field,0,0,0,0,True
SANAS_NUEVAS_611,train,SANAS_NUEVAS,611,own_field,0,0,0,0,True
SANAS_NUEVAS_612,train,SANAS_NUEVAS,612,own_field,0,0,0,0,True
SANAS_NUEVAS_613,train,SANAS_NUEVAS,613,own_field,0,0,0,0,True
SANAS_NUEVAS_614,train,SANAS_NUEVAS,614,own_field,0,0,0,0,True
SANAS_NUEVAS_615,train,SANAS_NUEVAS,615,own_field,0,0,0,0,True
SANAS_NUEVAS_618,train,SANAS_NUEVAS,618,own_field,0,0,0,0,True
SANAS_NUEVAS_619,train,SANAS_NUEVAS,619,own_field,0,0,0,0,True
SANAS_NUEVAS_62,train,SANAS_NUEVAS,62,own_field,0,0,0,0,True
SANAS_NUEVAS_64,train,SANAS_NUEVAS,64,own_field,0,0,0,0,True
SANAS_NUEVAS_66,train,SANAS_NUEVAS,66,own_field,0,0,0,0,True
SANAS_NUEVAS_68,train,SANAS_NUEVAS,68,own_field,0,0,0,0,True
SANAS_NUEVAS_69,train,SANAS_NUEVAS,69,own_field,0,0,0,0,True
SANAS_NUEVAS_7,train,SANAS_NUEVAS,7,own_field,0,0,0,0,True
SANAS_NUEVAS_70,train,SANAS_NUEVAS,70,own_field,0,0,0,0,True
SANAS_NUEVAS_71,train,SANAS_NUEVAS,71,own_field,0,0,0,0,True
SANAS_NUEVAS_74,train,SANAS_NUEVAS,74,own_field,0,0,0,0,True
SANAS_NUEVAS_75,train,SANAS_NUEVAS,75,own_field,0,0,0,0,True
SANAS_NUEVAS_78,train,SANAS_NUEVAS,78,own_field,0,0,0,0,True
SANAS_NUEVAS_79,train,SANAS_NUEVAS,79,own_field,0,0,0,0,True
SANAS_NUEVAS_82,train,SANAS_NUEVAS,82,own_field,0,0,0,0,True
SANAS_NUEVAS_83,train,SANAS_NUEVAS,83,own_field,0,0,0,0,True
SANAS_NUEVAS_85,train,SANAS_NUEVAS,85,own_field,0,0,0,0,True
SANAS_NUEVAS_88,train,SANAS_NUEVAS,88,own_field,0,0,0,0,True
SANAS_NUEVAS_89,train,SANAS_NUEVAS,89,own_field,0,0,0,0,True
SANAS_NUEVAS_9,train,SANAS_NUEVAS,9,own_field,0,0,0,0,True
SANAS_NUEVAS_91,train,SANAS_NUEVAS,91,own_field,0,0,0,0,True
SANAS_NUEVAS_93,train,SANAS_NUEVAS,93,own_field,0,0,0,0,True
SANAS_NUEVAS_95,train,SANAS_NUEVAS,95,own_field,0,0,0,0,True
SANAS_NUEVAS_96,train,SANAS_NUEVAS,96,own_field,0,0,0,0,True
SANAS_NUEVAS_98,train,SANAS_NUEVAS,98,own_field,0,0,0,0,True
SANAS_NUEVAS_99,train,SANAS_NUEVAS,99,own_field,0,0,0,0,True
SANAS_SOCORRO_1,train,SANAS_SOCORRO,1,own_field,0,0,0,0,True
SANAS_SOCORRO_10,train,SANAS_SOCORRO,10,own_field,0,0,0,0,True
SANAS_SOCORRO_100,train,SANAS_SOCORRO,100,own_field,0,0,0,0,True
SANAS_SOCORRO_101,train,SANAS_SOCORRO,101,own_field,0,0,0,0,True
SANAS_SOCORRO_103,train,SANAS_SOCORRO,103,own_field,0,0,0,0,True
SANAS_SOCORRO_104,train,SANAS_SOCORRO,104,own_field,0,0,0,0,True
SANAS_SOCORRO_106,train,SANAS_SOCORRO,106,own_field,0,0,0,0,True
SANAS_SOCORRO_108,train,SANAS_SOCORRO,108,own_field,0,0,0,0,True
SANAS_SOCORRO_110,train,SANAS_SOCORRO,110,own_field,0,0,0,0,True
SANAS_SOCORRO_112,train,SANAS_SOCORRO,112,own_field,0,0,0,0,True
SANAS_SOCORRO_113,train,SANAS_SOCORRO,113,own_field,0,0,0,0,True
SANAS_SOCORRO_114,train,SANAS_SOCORRO,114,own_field,0,0,0,0,True
SANAS_SOCORRO_115,train,SANAS_SOCORRO,115,own_field,0,0,0,0,True
SANAS_SOCORRO_116,train,SANAS_SOCORRO,116,own_field,0,0,0,0,True
SANAS_SOCORRO_117,train,SANAS_SOCORRO,117,own_field,0,0,0,0,True
SANAS_SOCORRO_118,train,SANAS_SOCORRO,118,own_field,0,0,0,0,True
SANAS_SOCORRO_119,train,SANAS_SOCORRO,119,own_field,0,0,0,0,True
SANAS_SOCORRO_12,train,SANAS_SOCORRO,12,own_field,0,0,0,0,True
SANAS_SOCORRO_120,train,SANAS_SOCORRO,120,own_field,0,0,0,0,True
SANAS_SOCORRO_121,train,SANAS_SOCORRO,121,own_field,0,0,0,0,True
SANAS_SOCORRO_123,train,SANAS_SOCORRO,123,own_field,0,0,0,0,True
SANAS_SOCORRO_125,train,SANAS_SOCORRO,125,own_field,0,0,0,0,True
SANAS_SOCORRO_126,train,SANAS_SOCORRO,126,own_field,0,0,0,0,True
SANAS_SOCORRO_127,train,SANAS_SOCORRO,127,own_field,0,0,0,0,True
SANAS_SOCORRO_129,train,SANAS_SOCORRO,129,own_field,0,0,0,0,True
SANAS_SOCORRO_131,train,SANAS_SOCORRO,131,own_field,0,0,0,0,True
SANAS_SOCORRO_132,train,SANAS_SOCORRO,132,own_field,0,0,0,0,True
SANAS_SOCORRO_134,train,SANAS_SOCORRO,134,own_field,0,0,0,0,True
SANAS_SOCORRO_135,train,SANAS_SOCORRO,135,own_field,0,0,0,0,True
SANAS_SOCORRO_136,train,SANAS_SOCORRO,136,own_field,0,0,0,0,True
SANAS_SOCORRO_137,train,SANAS_SOCORRO,137,own_field,0,0,0,0,True
SANAS_SOCORRO_14,train,SANAS_SOCORRO,14,own_field,0,0,0,0,True
SANAS_SOCORRO_140,train,SANAS_SOCORRO,140,own_field,0,0,0,0,True
SANAS_SOCORRO_143,train,SANAS_SOCORRO,143,own_field,0,0,0,0,True
SANAS_SOCORRO_144,train,SANAS_SOCORRO,144,own_field,0,0,0,0,True
SANAS_SOCORRO_145,train,SANAS_SOCORRO,145,own_field,0,0,0,0,True
SANAS_SOCORRO_146,train,SANAS_SOCORRO,146,own_field,0,0,0,0,True
SANAS_SOCORRO_147,train,SANAS_SOCORRO,147,own_field,0,0,0,0,True
SANAS_SOCORRO_148,train,SANAS_SOCORRO,148,own_field,0,0,0,0,True
SANAS_SOCORRO_149,train,SANAS_SOCORRO,149,own_field,0,0,0,0,True
SANAS_SOCORRO_15,train,SANAS_SOCORRO,15,own_field,0,0,0,0,True
SANAS_SOCORRO_150,train,SANAS_SOCORRO,150,own_field,0,0,0,0,True
SANAS_SOCORRO_151,train,SANAS_SOCORRO,151,own_field,0,0,0,0,True
SANAS_SOCORRO_152,train,SANAS_SOCORRO,152,own_field,0,0,0,0,True
SANAS_SOCORRO_154,train,SANAS_SOCORRO,154,own_field,0,0,0,0,True
SANAS_SOCORRO_155,train,SANAS_SOCORRO,155,own_field,0,0,0,0,True
SANAS_SOCORRO_157,train,SANAS_SOCORRO,157,own_field,0,0,0,0,True
SANAS_SOCORRO_159,train,SANAS_SOCORRO,159,own_field,0,0,0,0,True
SANAS_SOCORRO_160,train,SANAS_SOCORRO,160,own_field,0,0,0,0,True
SANAS_SOCORRO_161,train,SANAS_SOCORRO,161,own_field,0,0,0,0,True
SANAS_SOCORRO_162,train,SANAS_SOCORRO,162,own_field,0,0,0,0,True
SANAS_SOCORRO_165,train,SANAS_SOCORRO,165,own_field,0,0,0,0,True
SANAS_SOCORRO_166,train,SANAS_SOCORRO,166,own_field,0,0,0,0,True
SANAS_SOCORRO_168,train,SANAS_SOCORRO,168,own_field,0,0,0,0,True
SANAS_SOCORRO_17,train,SANAS_SOCORRO,17,own_field,0,0,0,0,True
SANAS_SOCORRO_172,train,SANAS_SOCORRO,172,own_field,0,0,0,0,True
SANAS_SOCORRO_173,train,SANAS_SOCORRO,173,own_field,0,0,0,0,True
SANAS_SOCORRO_176,train,SANAS_SOCORRO,176,own_field,0,0,0,0,True
SANAS_SOCORRO_177,train,SANAS_SOCORRO,177,own_field,0,0,0,0,True
SANAS_SOCORRO_179,train,SANAS_SOCORRO,179,own_field,0,0,0,0,True
SANAS_SOCORRO_18,train,SANAS_SOCORRO,18,own_field,0,0,0,0,True
SANAS_SOCORRO_180,train,SANAS_SOCORRO,180,own_field,0,0,0,0,True
