filepath,split,stem,phash,phash_flip,dhash
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_5.jpg,val,ROYA_FONDO_5,13443404981857012588,17277150186914225849,7161225372741460081
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_69.jpg,val,ROYA_FONDO_69,16834041305056633306,13604180563831436431,15336138752634417320
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_70.jpg,val,ROYA_FONDO_70,13002107143431218892,16223539097239303065,7125804914740094562
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_81.jpg,val,ROYA_FONDO_81,18039978272892225383,12614500907092333104,8704020668654089457
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,17922221925351018185,12532902756993108748,17573578901344810233
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_89.jpg,val,ROYA_FONDO_89,16830661514832459783,13602788623915707730,2122445487153674523
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_11.jpg,val,ROYA_MA_11,10055813581430125403,16057646567521363462,904246089441218063
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_15.jpg,val,ROYA_MA_15,12503882978919406217,17929923063111880512,10617544071692288213
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_37.jpg,val,ROYA_MA_37,14990082496092770365,9606791393758172536,5701064536260304122
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_38.jpg,val,ROYA_MA_38,13664023069433443834,16786333921314308271,5377440241451911881
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_40.jpg,val,ROYA_MA_40,9481335444056273902,15474417864074208955,234478728147012664
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_46.jpg,val,ROYA_MA_46,12647266457891508311,18074432808839009667,1808257616807243916
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_59.jpg,val,ROYA_MA_59,16086645390300266540,9973902615174617961,14593788214142443221
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_6.jpg,val,ROYA_MA_6,15505659987675467972,9403092497107191185,11859862604111918805
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_Muy_A_19.jpg,val,ROYA_Muy_A_19,16916294804213698393,13805667193932797964,7673074338290267500
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_Muy_A_4.jpg,val,ROYA_Muy_A_4,12301088264649558553,17789897541378383180,15038486971574281820
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_Muy_A_8.jpg,val,ROYA_Muy_A_8,15306725620430769125,9311542489094872752,4922057676898577683
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_1.jpg,val,ROYA_P_A_1,10048808832268090443,16007445852296634646,6491384183196755092
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_12.jpg,val,ROYA_P_A_12,13971045117549514865,10715834648122610988,12159014754508574605
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_22.jpg,val,ROYA_P_A_22,9902429024395270209,15868763063916054812,14580734803621324507
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_25.jpg,val,ROYA_P_A_25,11872101096912472788,17408515213346676609,9948860129478220248
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_3.jpg,val,ROYA_P_A_3,10626592075665336166,14140291715308090935,16703063896814195667
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_32.jpg,val,ROYA_P_A_32,14398633151575311815,10630586139378585746,6221511359140450748
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_37.jpg,val,ROYA_P_A_37,18285392229587276836,12294710501378195825,13543663202069635573
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_38.jpg,val,ROYA_P_A_38,11325749479820939858,14445419432920450951,13333195613934411062
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_42.jpg,val,ROYA_P_A_42,12146126711351018078,18292179888666400259,4069169785785315680
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_61.jpg,val,ROYA_P_A_61,14087673795778230760,10868923037573753004,8447121497282853966
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_P_A_9.jpg,val,ROYA_P_A_9,10560146442967865013,14400392198625510373,14484704651473536366
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_1.jpg,val,ROYA_RECORTES_1,17333911743072768795,11951209470551803470,14616475363831804779
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_105.jpg,val,ROYA_RECORTES_105,15326081365996864761,9359738521821073836,1263755858951264089
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_22.jpg,val,ROYA_RECORTES_22,9546562883337450039,15071693195252639594,9926816592028705089
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_28.jpg,val,ROYA_RECORTES_28,11721368630169611659,16626445332686860352,7234507377102365474
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_30.jpg,val,ROYA_RECORTES_30,9629403641438915530,15057737811031792287,1170975905697041708
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_32.jpg,val,ROYA_RECORTES_32,9471868474123408228,15431465256711194225,2536426146147336192
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_36.jpg,val,ROYA_RECORTES_36,14803696790598285574,11034978631111110227,6858040859826134686
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_38.jpg,val,ROYA_RECORTES_38,9232236234953226441,15369141370303622556,5081615309894282604
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_4.jpg,val,ROYA_RECORTES_4,15362178105324562379,9251588586417058463,7336282340203671033
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_40.jpg,val,ROYA_RECORTES_40,15371465761600420901,9225412723860367857,3757694812230065524
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_43.jpg,val,ROYA_RECORTES_43,10447615073859804453,15395616697460934769,6783347952993393666
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_47.jpg,val,ROYA_RECORTES_47,15796427953186945428,10262976578448747715,461168639007495047
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_56.jpg,val,ROYA_RECORTES_56,13921258314283046669,10693634555729810009,6008777334884932873
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_61.jpg,val,ROYA_RECORTES_61,10801079492332112839,13884722786370527126,15094159041402229577
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_63.jpg,val,ROYA_RECORTES_63,10849935999698920324,14107490765346420417,253102195330571169
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_70.jpg,val,ROYA_RECORTES_70,13352997141198549263,17085026901245256794,15910316766788612209
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_84.jpg,val,ROYA_RECORTES_84,12261665296639134509,18265890637824414784,6372699491220578672
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_94.jpg,val,ROYA_RECORTES_94,14538875847866785294,11281837956132653914,1107424144238849647
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_114.jpg,val,SANAS_NUEVAS_114,9639227540485945757,15028581456736025800,4330647560738857382
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_118.jpg,val,SANAS_NUEVAS_118,16036639376404245509,10077019513096288600,11499935020765595378
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_121.jpg,val,SANAS_NUEVAS_121,14426781611195337580,11341027193728455225,6973717505094082212
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_135.jpg,val,SANAS_NUEVAS_135,18009233697843495060,12445965802784527809,18009868274202207826
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_139.jpg,val,SANAS_NUEVAS_139,16052024404098732624,10067069575106758461,15117835589941974156
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_141.jpg,val,SANAS_NUEVAS_141,18213546086762613053,12220186626346998888,5526727923707470211
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_144.jpg,val,SANAS_NUEVAS_144,15449916531694491996,9457124288628427789,8951475471855621033
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_149.jpg,val,SANAS_NUEVAS_149,9311114280310542294,10692368286453029539,12908776786986034765
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_159.jpg,val,SANAS_NUEVAS_159,12440176028598603803,18010231887395963978,4055563776803251426
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_167.jpg,val,SANAS_NUEVAS_167,10671104414348455083,13925752062693538302,16916508691658257224
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_172.jpg,val,SANAS_NUEVAS_172,9621356046810258316,15055737017352228490,2682178493404219728
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_18.jpg,val,SANAS_NUEVAS_18,9868914933826943556,16113941921496838099,14812365567587388442
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_186.jpg,val,SANAS_NUEVAS_186,14870650110113592065,11171878345025906262,14744432236708961682
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_188.jpg,val,SANAS_NUEVAS_188,15844842453442899572,10282119366907231009,5568083623855181358
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_200.jpg,val,SANAS_NUEVAS_200,16546698443536357398,12746572079544634691,15094233052768540314
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_203.jpg,val,SANAS_NUEVAS_203,15887625052812526592,9884692660519293269,15902016559997994524
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_21.jpg,val,SANAS_NUEVAS_21,9823313464852758092,15926486236128045849,17033817100080532584
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_213.jpg,val,SANAS_NUEVAS_213,16283295557622272053,13023766204443051362,3264680691619344762
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_215.jpg,val,SANAS_NUEVAS_215,11615802581091826628,17610987360766020753,13002280459884854095
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_220.jpg,val,SANAS_NUEVAS_220,11100649314866976266,14940754339890922335,9927067191377856003
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_223.jpg,val,SANAS_NUEVAS_223,16547805325392052586,12749911897719624767,12732152202701436900
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_249.jpg,val,SANAS_NUEVAS_249,14509900046723735957,11252475541085861601,12470041164763634222
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_250.jpg,val,SANAS_NUEVAS_250,9812270404135775560,15958640127396427801,9929957956225804168
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_255.jpg,val,SANAS_NUEVAS_255,16753317786761136675,13054360908559932758,4668501624842247496
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_257.jpg,val,SANAS_NUEVAS_257,9554156237896379362,15114778741826401974,11748507310902368880
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_263.jpg,val,SANAS_NUEVAS_263,10777616156770032329,13890681934077267869,5747509159495077001
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_264.jpg,val,SANAS_NUEVAS_264,14475252416546028142,11507603253399547706,13284649334123470292
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_266.jpg,val,SANAS_NUEVAS_266,10734373844253879959,13955948492056328578,7081844198655361986
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_278.jpg,val,SANAS_NUEVAS_278,10442017280276916270,14176252118007168379,17107854648222094083
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_279.jpg,val,SANAS_NUEVAS_279,14559620821348671952,11482345787657499781,7934813812010466924
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_283.jpg,val,SANAS_NUEVAS_283,9683641478323784305,15218896565624053540,10622711795155174217
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_285.jpg,val,SANAS_NUEVAS_285,15942789863214044303,14417570229284966866,7786195781996613249
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_286.jpg,val,SANAS_NUEVAS_286,15005847393185021729,9612985934049372212,16307284719199790719
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_29.jpg,val,SANAS_NUEVAS_29,15923950122917282713,9919293705128310478,14541154591983750380
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_296.jpg,val,SANAS_NUEVAS_296,10010346802350537565,16121954505163361612,3214448660108970707
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_311.jpg,val,SANAS_NUEVAS_311,11907666122863676792,17317981496411774253,4138886092578484529
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_312.jpg,val,SANAS_NUEVAS_312,14234058108652392646,10438461278240097667,11253497085352196163
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_315.jpg,val,SANAS_NUEVAS_315,15843218393612350033,10271354387404662532,8254128390721103540
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_321.jpg,val,SANAS_NUEVAS_321,13852579190905489583,10766534630916398522,10215233159054636622
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_322.jpg,val,SANAS_NUEVAS_322,15186753898680908721,9770389381397491428,8248974501371658706
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_332.jpg,val,SANAS_NUEVAS_332,9831024202407426523,15941481788074257550,6654213679602992678
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_34.jpg,val,SANAS_NUEVAS_34,14749351192927105256,11017332540161795261,16954662329274834269
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_342.jpg,val,SANAS_NUEVAS_342,13122858678806040451,16377506232563768022,7476119974761820308
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_365.jpg,val,SANAS_NUEVAS_365,16136178901502171139,9996421493571439942,16257218535419258702
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_368.jpg,val,SANAS_NUEVAS_368,12284289789597424965,13416157524805863440,16623522470852066313
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_37.jpg,val,SANAS_NUEVAS_37,14269034318490254174,10617410161858145803,12263673916758399670
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_370.jpg,val,SANAS_NUEVAS_370,13270072628253588674,17110461318695299462,5845778697310761267
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_375.jpg,val,SANAS_NUEVAS_375,11560696364938271330,17670591395722481461,6517399807749853248
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_377.jpg,val,SANAS_NUEVAS_377,17655103825545882119,11695516412487941978,12732482934464379370
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_397.jpg,val,SANAS_NUEVAS_397,11058286317997843674,14853901319299117966,16775260046898400972
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_40.jpg,val,SANAS_NUEVAS_40,10930073312232104089,14049606378386830796,9839246996488259398
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_413.jpg,val,SANAS_NUEVAS_413,16247516545627871532,12983758301144222841,17722215324284203289
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_417.jpg,val,SANAS_NUEVAS_417,17607600637196966008,11929919057313418541,16677640386487873905
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_42.jpg,val,SANAS_NUEVAS_42,15516071196643461757,9944346957764860714,9505303567332707497
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_421.jpg,val,SANAS_NUEVAS_421,18411771212304868498,12310190508061532614,13237189710902255929
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_423.jpg,val,SANAS_NUEVAS_423,13519454996843843171,16918499488598104886,16420380319233925304
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_425.jpg,val,SANAS_NUEVAS_425,16634212571039634540,12938223145737961785,8898823661993128177
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,13515800369504554037,17205599434788608480,8210317932788510744
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_43.jpg,val,SANAS_NUEVAS_43,13697354537085646218,16952554176213573855,1358542019166795504
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_440.jpg,val,SANAS_NUEVAS_440,18260619373356370108,12123291930516822251,17936954347378400079
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_445.jpg,val,SANAS_NUEVAS_445,18069432569368990258,12652529428824426341,3597503978908479713
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_446.jpg,val,SANAS_NUEVAS_446,16916247688846253042,13517484947012667559,1763432795666440577
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_447.jpg,val,SANAS_NUEVAS_447,12568073831242847260,18030040002100560201,4067015260137621955
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_452.jpg,val,SANAS_NUEVAS_452,18249185250554901180,12107771576498923499,8823333215785490857
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_457.jpg,val,SANAS_NUEVAS_457,14925104503566983413,11130024350842107296,16761902192045887388
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_458.jpg,val,SANAS_NUEVAS_458,16487107012953541250,12797167648377380822,7820808720092393849
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_469.jpg,val,SANAS_NUEVAS_469,16394777861373699477,13173212319184548002,13003297001426188016
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_476.jpg,val,SANAS_NUEVAS_476,9960374244434028773,16098968779096456496,14304057465368885935
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_491.jpg,val,SANAS_NUEVAS_491,13991428216193624255,10835340197488262314,447602897524987227
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_494.jpg,val,SANAS_NUEVAS_494,11802012942056082146,17769085821140639665,17950281756756303952
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_496.jpg,val,SANAS_NUEVAS_496,14143342748156068285,10453534643166106856,2998616125131910858
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_50.jpg,val,SANAS_NUEVAS_50,15754308338866106468,10374005060635182081,184127309260238733
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_513.jpg,val,SANAS_NUEVAS_513,16864525363556529069,13798617087499790072,14707819868538855000
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_517.jpg,val,SANAS_NUEVAS_517,13351912621285149129,17014265814050987228,3211843626040568193
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_525.jpg,val,SANAS_NUEVAS_525,13866951404938295028,10765322197955142561,15219741356932177756
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_526.jpg,val,SANAS_NUEVAS_526,12318970242863143043,18347809465960648018,15290183755152372762
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_528.jpg,val,SANAS_NUEVAS_528,16819169200053171101,13563966951327885260,7955833620704824930
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_533.jpg,val,SANAS_NUEVAS_533,11012054714579178937,14738021252660527332,5516491057007083721
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_542.jpg,val,SANAS_NUEVAS_542,17734021230894340740,12920529417320861649,7400199679571358073
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_566.jpg,val,SANAS_NUEVAS_566,10389642508759404453,14229749220129135344,9854879981128543583
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_571.jpg,val,SANAS_NUEVAS_571,16195071199921881807,13372636613915809690,17635845833736989171
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_583.jpg,val,SANAS_NUEVAS_583,13629328822545460153,16748973905792071420,12311128023126953666
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_59.jpg,val,SANAS_NUEVAS_59,14285187067798493954,10548125795844836951,10632179151123459789
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_595.jpg,val,SANAS_NUEVAS_595,10438638321037533616,14233674358675256548,14745743271277109802
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_598.jpg,val,SANAS_NUEVAS_598,9260926037963091302,15118652391167162419,14425602459077989254
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_599.jpg,val,SANAS_NUEVAS_599,10627485818873091373,14279013427014516856,2793220517814276641
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_604.jpg,val,SANAS_NUEVAS_604,10508186074279300616,14159834939956829021,11485102378874299701
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_606.jpg,val,SANAS_NUEVAS_606,18158368291448706181,12585923323300021210,12530367499926584438
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_608.jpg,val,SANAS_NUEVAS_608,14600892969256955228,11521789625845315592,460036362977713881
