crop_path,crop_split,crop_stem,parent_path,parent_split,parent_stem,evidence,sift_inliers,containment_a_in_b,containment_b_in_a,area_ratio
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_485.jpg,train,SANAS_NUEVAS_485,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_338.jpg,val,SANAS_SOCORRO_338,sift_containment,1279,0.9998396,0.9998396,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_320.jpg,train,SANAS_NUEVAS_320,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_321.jpg,val,SANAS_NUEVAS_321,sift_containment,1240,0.84584254,0.84584254,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_422.jpg,test,SANAS_SOCORRO_422,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_420.jpg,train,SANAS_SOCORRO_420,sift_containment,1436,0.97921574,0.97921574,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_299.jpg,test,SANAS_NUEVAS_299,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_298.jpg,train,SANAS_NUEVAS_298,sift_containment,1089,0.9600971,0.6857836,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_552.jpg,test,SANAS_NUEVAS_552,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_439.jpg,train,SANAS_SOCORRO_439,sift_containment,114,0.77865845,0.45421743,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_109.jpg,test,SANAS_SOCORRO_109,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_89.jpg,train,SANAS_SOCORRO_89,sift_containment,390,0.81292075,0.81292075,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_252.jpg,val,SANAS_SOCORRO_252,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_250.jpg,train,SANAS_SOCORRO_250,sift_containment,32,0.76585585,1.1487838,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_613.jpg,train,SANAS_NUEVAS_613,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_510.jpg,val,SANAS_SOCORRO_510,sift_containment,392,0.9992957,0.7851609,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_362.jpg,train,SANAS_SOCORRO_362,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_361.jpg,val,SANAS_SOCORRO_361,sift_containment,299,0.7327782,0.5699386,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_258.jpg,train,SANAS_SOCORRO_258,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_421.jpg,val,SANAS_NUEVAS_421,sift_containment,197,0.99967057,0.9227728,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_273.jpg,train,SANAS_SOCORRO_46,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_46.jpg,test,SANAS_NUEVAS_273,sift_containment,591,0.99846315,0.6912437,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_458.jpg,train,SANAS_SOCORRO_458,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_43.jpg,test,SANAS_SOCORRO_43,resolution_ratio,16,0.0,0.0,2.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_477.jpg,test,SANAS_SOCORRO_477,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_479.jpg,train,SANAS_SOCORRO_479,sift_containment,116,0.9247051,0.9247051,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_98.jpg,val,MINADO_RECORTES_98,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_122.jpg,train,MINADO_RECORTES_122,sift_containment,68,0.9293202,0.99319667,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_427.jpg,train,SANAS_SOCORRO_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,sift_containment,2004,1.0000001,1.0000001,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_429.jpg,test,SANAS_SOCORRO_429,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_420.jpg,train,SANAS_SOCORRO_420,sift_containment,854,1.0,1.0,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_350.jpg,test,SANAS_NUEVAS_350,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_172.jpg,train,SANAS_SOCORRO_172,sift_containment,124,0.88463086,0.88463086,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_529.jpg,train,SANAS_NUEVAS_529,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_528.jpg,val,SANAS_NUEVAS_528,sift_containment,65,0.7372693,0.579283,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_562.jpg,train,SANAS_NUEVAS_562,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_450.jpg,test,SANAS_SOCORRO_450,both,172,0.6458835,1.6147088,2.5
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_586.jpg,train,SANAS_NUEVAS_586,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_477.jpg,test,SANAS_SOCORRO_477,sift_containment,229,0.999724,1.5709947,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_263.jpg,val,SANAS_NUEVAS_263,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_28.jpg,train,SANAS_SOCORRO_28,sift_containment,430,0.9992842,1.2718163,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_527.jpg,test,SANAS_NUEVAS_527,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_528.jpg,val,SANAS_NUEVAS_528,sift_containment,78,0.8260169,0.6490133,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_51.jpg,test,COCO_P_A_51,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_75.jpg,train,COCO_P_A_75,sift_containment,550,0.90973145,0.80865014,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_345.jpg,val,SANAS_SOCORRO_345,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_340.jpg,train,SANAS_SOCORRO_340,sift_containment,596,0.735235,1.1553692,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_539.jpg,train,SANAS_NUEVAS_539,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_406.jpg,val,SANAS_SOCORRO_406,sift_containment,332,0.70871973,0.5798616,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_522.jpg,test,SANAS_SOCORRO_383,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_383.jpg,train,SANAS_NUEVAS_522,sift_containment,261,0.9991452,1.4273503,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_56.jpg,test,COCO_P_A_56,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_40.jpg,train,COCO_P_A_40,sift_containment,1020,0.96567607,0.96567607,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_130.jpg,train,MINADO_RECORTES_130,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_129.jpg,val,MINADO_RECORTES_129,sift_containment,386,0.99911696,0.99911696,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_468.jpg,train,SANAS_NUEVAS_468,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_316.jpg,val,SANAS_SOCORRO_316,sift_containment,876,0.9997359,0.7140971,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_4.jpg,train,SANAS_SOCORRO_4,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_13.jpg,test,SANAS_SOCORRO_13,sift_containment,567,0.82253027,1.0053148,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_264.jpg,val,SANAS_NUEVAS_264,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_32.jpg,train,SANAS_SOCORRO_32,sift_containment,561,0.9997043,1.1814687,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_290.jpg,train,SANAS_NUEVAS_290,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_74.jpg,test,SANAS_SOCORRO_74,sift_containment,61,0.79437,0.8665855,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_428.jpg,train,SANAS_NUEVAS_431,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_431.jpg,test,SANAS_NUEVAS_428,sift_containment,118,0.95388365,0.8902914,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_356.jpg,train,SANAS_NUEVAS_356,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_178.jpg,test,SANAS_SOCORRO_178,sift_containment,919,0.9992859,1.4989288,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_131.jpg,test,MINADO_RECORTES_131,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_132.jpg,val,MINADO_RECORTES_132,sift_containment,263,0.99913913,0.99913913,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_213.jpg,train,SANAS_SOCORRO_213,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_210.jpg,test,SANAS_SOCORRO_210,sift_containment,1286,0.71714807,0.8605777,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_176.jpg,train,SANAS_SOCORRO_176,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_178.jpg,test,SANAS_SOCORRO_178,sift_containment,39,0.539207,0.98854613,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_418.jpg,train,SANAS_NUEVAS_418,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_417.jpg,val,SANAS_NUEVAS_417,sift_containment,429,0.79332143,0.58176905,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_428.jpg,test,SANAS_NUEVAS_428,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_430.jpg,train,SANAS_NUEVAS_430,sift_containment,98,0.7417041,0.54391634,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_499.jpg,train,SANAS_SOCORRO_499,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_500.jpg,val,SANAS_SOCORRO_500,sift_containment,141,0.94656086,0.73621404,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_334.jpg,train,SANAS_SOCORRO_152,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_152.jpg,test,SANAS_NUEVAS_334,sift_containment,1764,0.99987566,0.6665838,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_292.jpg,test,SANAS_NUEVAS_292,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_79.jpg,train,SANAS_SOCORRO_79,sift_containment,77,0.9430297,0.6601208,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_433.jpg,train,SANAS_SOCORRO_433,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_422.jpg,test,SANAS_SOCORRO_422,sift_containment,652,0.97083914,1.1865813,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_553.jpg,train,SANAS_NUEVAS_553,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_438.jpg,test,SANAS_SOCORRO_438,sift_containment,2808,0.9987232,1.4426001,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_476.jpg,train,SANAS_SOCORRO_476,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_477.jpg,test,SANAS_SOCORRO_477,sift_containment,216,0.7041257,1.1064832,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_10.jpg,val,COCO_M_A_10,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_10.jpg,test,COCO_P_A_10,sift_containment,60,0.7134703,0.60370564,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_517.jpg,val,SANAS_NUEVAS_517,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_377.jpg,train,SANAS_SOCORRO_377,sift_containment,367,0.99922824,1.4988424,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_283.jpg,val,SANAS_NUEVAS_283,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_63.jpg,train,SANAS_SOCORRO_63,sift_containment,118,0.842383,1.4741703,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_108.jpg,train,SANAS_SOCORRO_108,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_305.jpg,test,SANAS_NUEVAS_305,sift_containment,3473,0.99884254,1.0820794,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_134.jpg,train,SANAS_SOCORRO_134,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_133.jpg,val,SANAS_SOCORRO_133,sift_containment,1066,0.8776972,0.7979066,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_306.jpg,train,SANAS_SOCORRO_306,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_458.jpg,val,SANAS_NUEVAS_458,sift_containment,31,0.939077,0.939077,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_433.jpg,train,SANAS_NUEVAS_433,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_434.jpg,test,SANAS_NUEVAS_434,sift_containment,254,0.6632232,0.72954553,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_455.jpg,train,SANAS_NUEVAS_455,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_301.jpg,val,SANAS_SOCORRO_301,sift_containment,293,0.99941546,0.785255,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_30.jpg,train,ROYA_FONDO_30,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,sift_containment,240,0.8607929,0.8607929,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_287.jpg,train,SANAS_SOCORRO_287,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_286.jpg,val,SANAS_SOCORRO_286,sift_containment,143,0.7924303,0.7131873,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_78.jpg,test,ROYA_FONDO_78,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_87.jpg,val,ROYA_FONDO_87,sift_containment,594,0.93494314,0.93494314,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_353.jpg,val,SANAS_SOCORRO_353,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_350.jpg,train,SANAS_SOCORRO_350,sift_containment,321,0.77907735,1.0712314,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_203.jpg,val,SANAS_NUEVAS_203,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_233.jpg,train,SANAS_NUEVAS_233,sift_containment,1403,0.8836965,0.96403253,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_492.jpg,train,SANAS_NUEVAS_492,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_347.jpg,val,SANAS_SOCORRO_347,sift_containment,550,0.99913865,0.66609246,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_617.jpg,val,SANAS_NUEVAS_617,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_515.jpg,train,SANAS_SOCORRO_515,sift_containment,382,0.998183,1.4972745,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_559.jpg,train,SANAS_NUEVAS_559,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_558.jpg,test,SANAS_NUEVAS_558,sift_containment,2102,0.83689797,0.9129796,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_337.jpg,train,SANAS_NUEVAS_337,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_158.jpg,val,SANAS_SOCORRO_158,sift_containment,927,0.94371855,0.67408466,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_155.jpg,val,COCO_RECORTE_155,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_11.jpg,train,COCO_Muy_A_11,resolution_ratio,16,0.00047860542,0.00015315374,3.125
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_143.jpg,train,SANAS_SOCORRO_143,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_156.jpg,test,SANAS_SOCORRO_156,sift_containment,32,0.59208995,0.8881349,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_274.jpg,train,SANAS_NUEVAS_274,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_48.jpg,val,SANAS_SOCORRO_48,sift_containment,483,0.99984944,0.6665663,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_595.jpg,val,SANAS_NUEVAS_595,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_494.jpg,train,SANAS_SOCORRO_494,sift_containment,41,0.88451123,1.216203,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_166.jpg,train,SANAS_SOCORRO_166,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_163.jpg,test,SANAS_SOCORRO_163,sift_containment,2589,0.67302746,1.0469316,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_328.jpg,train,SANAS_NUEVAS_328,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_141.jpg,test,SANAS_SOCORRO_141,sift_containment,253,0.63168263,0.7720565,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_338.jpg,test,SANAS_SOCORRO_156,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_156.jpg,train,SANAS_NUEVAS_338,sift_containment,3180,0.9998328,1.37477,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_120.jpg,train,MINADO_RECORTES_120,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_103.jpg,val,MINADO_RECORTES_103,sift_containment,100,0.99831903,0.99831903,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_497.jpg,train,SANAS_NUEVAS_497,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_353.jpg,val,SANAS_SOCORRO_353,sift_containment,610,0.9996266,0.7854209,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_408.jpg,test,SANAS_SOCORRO_243,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_243.jpg,train,SANAS_NUEVAS_408,sift_containment,120,0.99641067,1.268159,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_233.jpg,train,SANAS_SOCORRO_233,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_234.jpg,test,SANAS_SOCORRO_234,sift_containment,266,1.0,1.2727273,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_332.jpg,val,SANAS_NUEVAS_332,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_151.jpg,train,SANAS_SOCORRO_151,sift_containment,907,0.9745787,1.1694944,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_177.jpg,test,SANAS_NUEVAS_177,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_228.jpg,train,SANAS_NUEVAS_228,sift_containment,307,0.8888708,0.8888708,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_18.jpg,train,COCO_P_A_18,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_77.jpg,val,COCO_P_A_77,sift_containment,135,0.9997591,0.7270975,
