stem,split,session_id,timestamp_used,session_source
SANAS_SOCORRO_464,train,unplaceable,,unplaceable
SANAS_SOCORRO_465,train,unplaceable,,unplaceable
SANAS_SOCORRO_466,train,unplaceable,,unplaceable
SANAS_SOCORRO_467,train,unplaceable,,unplaceable
SANAS_SOCORRO_468,train,unplaceable,,unplaceable
SANAS_SOCORRO_471,train,unplaceable,,unplaceable
SANAS_SOCORRO_472,train,unplaceable,,unplaceable
SANAS_SOCORRO_473,train,unplaceable,,unplaceable
SANAS_SOCORRO_474,train,unplaceable,,unplaceable
SANAS_SOCORRO_475,train,unplaceable,,unplaceable
SANAS_SOCORRO_476,train,unplaceable,,unplaceable
SANAS_SOCORRO_478,train,unplaceable,,unplaceable
SANAS_SOCORRO_479,train,unplaceable,,unplaceable
SANAS_SOCORRO_480,train,unplaceable,,unplaceable
SANAS_SOCORRO_481,train,unplaceable,,unplaceable
SANAS_SOCORRO_482,train,unplaceable,,unplaceable
SANAS_SOCORRO_484,train,unplaceable,,unplaceable
SANAS_SOCORRO_485,train,unplaceable,,unplaceable
SANAS_SOCORRO_486,train,unplaceable,,unplaceable
SANAS_SOCORRO_487,train,unplaceable,,unplaceable
SANAS_SOCORRO_488,train,unplaceable,,unplaceable
SANAS_SOCORRO_489,train,unplaceable,,unplaceable
SANAS_SOCORRO_49,train,unplaceable,,unplaceable
SANAS_SOCORRO_490,train,unplaceable,,unplaceable
SANAS_SOCORRO_491,train,unplaceable,,unplaceable
SANAS_SOCORRO_493,train,unplaceable,,unplaceable
SANAS_SOCORRO_494,train,unplaceable,,unplaceable
SANAS_SOCORRO_495,train,unplaceable,,unplaceable
SANAS_SOCORRO_497,train,unplaceable,,unplaceable
SANAS_SOCORRO_498,train,unplaceable,,unplaceable
SANAS_SOCORRO_499,train,unplaceable,,unplaceable
SANAS_SOCORRO_5,train,unplaceable,,unplaceable
SANAS_SOCORRO_50,train,unplaceable,,unplaceable
SANAS_SOCORRO_501,train,unplaceable,,unplaceable
SANAS_SOCORRO_503,train,unplaceable,,unplaceable
SANAS_SOCORRO_504,train,unplaceable,,unplaceable
SANAS_SOCORRO_505,train,unplaceable,,unplaceable
SANAS_SOCORRO_507,train,unplaceable,,unplaceable
SANAS_SOCORRO_508,train,unplaceable,,unplaceable
SANAS_SOCORRO_509,train,unplaceable,,unplaceable
SANAS_SOCORRO_51,train,unplaceable,,unplaceable
SANAS_SOCORRO_511,train,unplaceable,,unplaceable
SANAS_SOCORRO_512,train,unplaceable,,unplaceable
SANAS_SOCORRO_513,train,unplaceable,,unplaceable
SANAS_SOCORRO_514,train,unplaceable,,unplaceable
SANAS_SOCORRO_515,train,unplaceable,,unplaceable
SANAS_SOCORRO_517,train,unplaceable,,unplaceable
SANAS_SOCORRO_518,train,unplaceable,,unplaceable
SANAS_SOCORRO_52,train,unplaceable,,unplaceable
SANAS_SOCORRO_54,train,unplaceable,,unplaceable
SANAS_SOCORRO_55,train,unplaceable,,unplaceable
SANAS_SOCORRO_56,train,unplaceable,,unplaceable
SANAS_SOCORRO_57,train,unplaceable,,unplaceable
SANAS_SOCORRO_58,train,unplaceable,,unplaceable
SANAS_SOCORRO_61,train,unplaceable,,unplaceable
SANAS_SOCORRO_63,train,unplaceable,,unplaceable
SANAS_SOCORRO_64,train,unplaceable,,unplaceable
SANAS_SOCORRO_65,train,unplaceable,,unplaceable
SANAS_SOCORRO_66,train,unplaceable,,unplaceable
SANAS_SOCORRO_67,train,unplaceable,,unplaceable
SANAS_SOCORRO_69,train,unplaceable,,unplaceable
SANAS_SOCORRO_7,train,unplaceable,,unplaceable
SANAS_SOCORRO_70,train,unplaceable,,unplaceable
SANAS_SOCORRO_71,train,unplaceable,,unplaceable
SANAS_SOCORRO_72,train,unplaceable,,unplaceable
SANAS_SOCORRO_75,train,unplaceable,,unplaceable
SANAS_SOCORRO_76,train,unplaceable,,unplaceable
SANAS_SOCORRO_77,train,unplaceable,,unplaceable
SANAS_SOCORRO_78,train,unplaceable,,unplaceable
SANAS_SOCORRO_79,train,unplaceable,,unplaceable
SANAS_SOCORRO_80,train,unplaceable,,unplaceable
SANAS_SOCORRO_81,train,unplaceable,,unplaceable
SANAS_SOCORRO_82,train,unplaceable,,unplaceable
SANAS_SOCORRO_83,train,unplaceable,,unplaceable
SANAS_SOCORRO_84,train,unplaceable,,unplaceable
SANAS_SOCORRO_85,train,unplaceable,,unplaceable
SANAS_SOCORRO_86,train,unplaceable,,unplaceable
SANAS_SOCORRO_87,train,unplaceable,,unplaceable
SANAS_SOCORRO_88,train,unplaceable,,unplaceable
SANAS_SOCORRO_89,train,unplaceable,,unplaceable
SANAS_SOCORRO_9,train,unplaceable,,unplaceable
SANAS_SOCORRO_91,train,unplaceable,,unplaceable
SANAS_SOCORRO_92,train,unplaceable,,unplaceable
SANAS_SOCORRO_94,train,unplaceable,,unplaceable
SANAS_SOCORRO_95,train,unplaceable,,unplaceable
SANAS_SOCORRO_96,train,unplaceable,,unplaceable
SANAS_SOCORRO_97,train,unplaceable,,unplaceable
SANAS_SOCORRO_98,train,unplaceable,,unplaceable
SANAS_SOCORRO_99,train,unplaceable,,unplaceable
COCO_M_A_10,val,unplaceable,,unplaceable
COCO_M_A_103,val,unplaceable,,unplaceable
COCO_M_A_13,val,unplaceable,,unplaceable
COCO_M_A_30,val,unplaceable,,unplaceable
COCO_M_A_5,val,unplaceable,,unplaceable
COCO_M_A_56,val,unplaceable,,unplaceable
COCO_M_A_64,val,unplaceable,,unplaceable
COCO_M_A_65,val,unplaceable,,unplaceable
COCO_M_A_7,val,unplaceable,,unplaceable
COCO_M_A_84,val,unplaceable,,unplaceable
COCO_M_A_9,val,unplaceable,,unplaceable
COCO_M_A_91,val,unplaceable,,unplaceable
COCO_Muy_A_10,val,unplaceable,,unplaceable
COCO_Muy_A_103,val,unplaceable,,unplaceable
COCO_Muy_A_104,val,unplaceable,,unplaceable
COCO_Muy_A_112,val,unplaceable,,unplaceable
COCO_Muy_A_14,val,unplaceable,,unplaceable
COCO_Muy_A_58,val,unplaceable,,unplaceable
COCO_Muy_A_59,val,unplaceable,,unplaceable
COCO_Muy_A_65,val,unplaceable,,unplaceable
COCO_Muy_A_76,val,unplaceable,,unplaceable
COCO_Muy_A_85,val,unplaceable,,unplaceable
COCO_Muy_A_94,val,unplaceable,,unplaceable
COCO_Muy_A_98,val,unplaceable,,unplaceable
COCO_P_A_2,val,unplaceable,,unplaceable
COCO_P_A_23,val,unplaceable,,unplaceable
COCO_P_A_28,val,unplaceable,,unplaceable
COCO_P_A_29,val,unplaceable,,unplaceable
COCO_P_A_38,val,unplaceable,,unplaceable
COCO_P_A_4,val,unplaceable,,unplaceable
COCO_P_A_49,val,unplaceable,,unplaceable
COCO_P_A_5,val,unplaceable,,unplaceable
COCO_P_A_55,val,unplaceable,,unplaceable
COCO_P_A_77,val,unplaceable,,unplaceable
COCO_P_A_9,val,unplaceable,,unplaceable
COCO_RECORTE_10,val,unplaceable,,unplaceable
COCO_RECORTE_101,val,unplaceable,,unplaceable
COCO_RECORTE_102,val,unplaceable,,unplaceable
COCO_RECORTE_105,val,unplaceable,,unplaceable
COCO_RECORTE_11,val,unplaceable,,unplaceable
COCO_RECORTE_12,val,unplaceable,,unplaceable
COCO_RECORTE_127,val,unplaceable,,unplaceable
COCO_RECORTE_133,val,unplaceable,,unplaceable
COCO_RECORTE_134,val,unplaceable,,unplaceable
COCO_RECORTE_138,val,unplaceable,,unplaceable
COCO_RECORTE_149,val,unplaceable,,unplaceable
COCO_RECORTE_153,val,unplaceable,,unplaceable
COCO_RECORTE_155,val,unplaceable,,unplaceable
COCO_RECORTE_20,val,unplaceable,,unplaceable
COCO_RECORTE_32,val,unplaceable,,unplaceable
COCO_RECORTE_38,val,unplaceable,,unplaceable
COCO_RECORTE_39,val,unplaceable,,unplaceable
COCO_RECORTE_42,val,unplaceable,,unplaceable
COCO_RECORTE_63,val,unplaceable,,unplaceable
COCO_RECORTE_66,val,unplaceable,,unplaceable
COCO_RECORTE_79,val,unplaceable,,unplaceable
COCO_RECORTE_82,val,unplaceable,,unplaceable
COCO_RECORTE_84,val,unplaceable,,unplaceable
COCO_RECORTE_87,val,unplaceable,,unplaceable
COCO_RECORTE_88,val,unplaceable,,unplaceable
COCO_RECORTE_91,val,unplaceable,,unplaceable
COCO_RECORTE_97,val,unplaceable,,unplaceable
COCO_RECORTE_99,val,unplaceable,,unplaceable
MINADO_RECORTES_10,val,unplaceable,,unplaceable
MINADO_RECORTES_103,val,unplaceable,,unplaceable
MINADO_RECORTES_109,val,unplaceable,,unplaceable
MINADO_RECORTES_11,val,unplaceable,,unplaceable
MINADO_RECORTES_129,val,unplaceable,,unplaceable
MINADO_RECORTES_132,val,unplaceable,,unplaceable
MINADO_RECORTES_16,val,unplaceable,,unplaceable
MINADO_RECORTES_2,val,unplaceable,,unplaceable
MINADO_RECORTES_29,val,unplaceable,,unplaceable
MINADO_RECORTES_32,val,unplaceable,,unplaceable
MINADO_RECORTES_35,val,unplaceable,,unplaceable
MINADO_RECORTES_4,val,unplaceable,,unplaceable
MINADO_RECORTES_43,val,unplaceable,,unplaceable
MINADO_RECORTES_46,val,unplaceable,,unplaceable
MINADO_RECORTES_49,val,unplaceable,,unplaceable
MINADO_RECORTES_51,val,unplaceable,,unplaceable
MINADO_RECORTES_57,val,unplaceable,,unplaceable
MINADO_RECORTES_63,val,unplaceable,,unplaceable
MINADO_RECORTES_72,val,unplaceable,,unplaceable
MINADO_RECORTES_8,val,unplaceable,,unplaceable
MINADO_RECORTES_81,val,unplaceable,,unplaceable
MINADO_RECORTES_85,val,unplaceable,,unplaceable
MINADO_RECORTES_86,val,unplaceable,,unplaceable
MINADO_RECORTES_88,val,unplaceable,,unplaceable
MINADO_RECORTES_98,val,unplaceable,,unplaceable
MINADOR_12,val,unplaceable,,unplaceable
MINADOR_13,val,unplaceable,,unplaceable
MINADOR_18,val,unplaceable,,unplaceable
MINADOR_32,val,unplaceable,,unplaceable
MINADOR_56,val,unplaceable,,unplaceable
MINADOR_61,val,unplaceable,,unplaceable
MINADOR_64,val,unplaceable,,unplaceable
MINADOR_66,val,unplaceable,,unplaceable
MINADOR_72,val,unplaceable,,unplaceable
MINADOR_9,val,unplaceable,,unplaceable
MINEIRO_108,val,unplaceable,,unplaceable
MINEIRO_114,val,unplaceable,,unplaceable
MINEIRO_116,val,unplaceable,,unplaceable
MINEIRO_141,val,unplaceable,,unplaceable
MINEIRO_145,val,unplaceable,,unplaceable
MINEIRO_156,val,unplaceable,,unplaceable
MINEIRO_17,val,unplaceable,,unplaceable
MINEIRO_171,val,unplaceable,,unplaceable
MINEIRO_172,val,unplaceable,,unplaceable
MINEIRO_187,val,unplaceable,,unplaceable
MINEIRO_21,val,unplaceable,,unplaceable
MINEIRO_3,val,unplaceable,,unplaceable
MINEIRO_44,val,unplaceable,,unplaceable
MINEIRO_50,val,unplaceable,,unplaceable
MINEIRO_52,val,unplaceable,,unplaceable
MINEIRO_61,val,unplaceable,,unplaceable
MINEIRO_72,val,unplaceable,,unplaceable
MINEIRO_73,val,unplaceable,,unplaceable
MINEIRO_77,val,unplaceable,,unplaceable
MINEIRO_78,val,unplaceable,,unplaceable
MINEIRO_80,val,unplaceable,,unplaceable
MINEIRO_88,val,unplaceable,,unplaceable
MINEIRO_89,val,unplaceable,,unplaceable
MINEIRO_92,val,unplaceable,,unplaceable
MINEIRO_95,val,unplaceable,,unplaceable
MINEIRO_96,val,unplaceable,,unplaceable
ROYA_FONDO_17,val,unplaceable,,unplaceable
ROYA_FONDO_27,val,unplaceable,,unplaceable
ROYA_FONDO_35,val,unplaceable,,unplaceable
ROYA_FONDO_39,val,unplaceable,,unplaceable
ROYA_FONDO_4,val,unplaceable,,unplaceable
ROYA_FONDO_40,val,unplaceable,,unplaceable
ROYA_FONDO_43,val,unplaceable,,unplaceable
ROYA_FONDO_48,val,unplaceable,,unplaceable
ROYA_FONDO_5,val,unplaceable,,unplaceable
ROYA_FONDO_69,val,unplaceable,,unplaceable
ROYA_FONDO_70,val,unplaceable,,unplaceable
ROYA_FONDO_81,val,unplaceable,,unplaceable
ROYA_FONDO_87,val,unplaceable,,unplaceable
ROYA_FONDO_89,val,unplaceable,,unplaceable
ROYA_MA_11,val,unplaceable,,unplaceable
ROYA_MA_15,val,unplaceable,,unplaceable
ROYA_MA_37,val,unplaceable,,unplaceable
ROYA_MA_38,val,unplaceable,,unplaceable
ROYA_MA_40,val,unplaceable,,unplaceable
ROYA_MA_46,val,unplaceable,,unplaceable
ROYA_MA_59,val,unplaceable,,unplaceable
ROYA_MA_6,val,unplaceable,,unplaceable
ROYA_Muy_A_19,val,unplaceable,,unplaceable
ROYA_Muy_A_4,val,unplaceable,,unplaceable
ROYA_Muy_A_8,val,unplaceable,,unplaceable
ROYA_P_A_1,val,unplaceable,,unplaceable
ROYA_P_A_12,val,unplaceable,,unplaceable
ROYA_P_A_22,val,unplaceable,,unplaceable
ROYA_P_A_25,val,unplaceable,,unplaceable
ROYA_P_A_3,val,unplaceable,,unplaceable
ROYA_P_A_32,val,unplaceable,,unplaceable
ROYA_P_A_37,val,unplaceable,,unplaceable
ROYA_P_A_38,val,unplaceable,,unplaceable
ROYA_P_A_42,val,unplaceable,,unplaceable
ROYA_P_A_61,val,unplaceable,,unplaceable
ROYA_P_A_9,val,unplaceable,,unplaceable
ROYA_RECORTES_1,val,unplaceable,,unplaceable
ROYA_RECORTES_105,val,unplaceable,,unplaceable
ROYA_RECORTES_22,val,unplaceable,,unplaceable
ROYA_RECORTES_28,val,unplaceable,,unplaceable
ROYA_RECORTES_30,val,unplaceable,,unplaceable
ROYA_RECORTES_32,val,unplaceable,,unplaceable
ROYA_RECORTES_36,val,unplaceable,,unplaceable
ROYA_RECORTES_38,val,unplaceable,,unplaceable
ROYA_RECORTES_4,val,unplaceable,,unplaceable
ROYA_RECORTES_40,val,unplaceable,,unplaceable
ROYA_RECORTES_43,val,unplaceable,,unplaceable
ROYA_RECORTES_47,val,unplaceable,,unplaceable
ROYA_RECORTES_56,val,unplaceable,,unplaceable
ROYA_RECORTES_61,val,unplaceable,,unplaceable
ROYA_RECORTES_63,val,unplaceable,,unplaceable
ROYA_RECORTES_70,val,unplaceable,,unplaceable
ROYA_RECORTES_84,val,unplaceable,,unplaceable
ROYA_RECORTES_94,val,unplaceable,,unplaceable
SANAS_NUEVAS_114,val,unplaceable,,unplaceable
SANAS_NUEVAS_118,val,unplaceable,,unplaceable
SANAS_NUEVAS_121,val,unplaceable,,unplaceable
SANAS_NUEVAS_135,val,unplaceable,,unplaceable
SANAS_NUEVAS_139,val,unplaceable,,unplaceable
SANAS_NUEVAS_141,val,unplaceable,,unplaceable
SANAS_NUEVAS_144,val,unplaceable,,unplaceable
SANAS_NUEVAS_149,val,unplaceable,,unplaceable
SANAS_NUEVAS_159,val,unplaceable,,unplaceable
SANAS_NUEVAS_167,val,unplaceable,,unplaceable
SANAS_NUEVAS_172,val,unplaceable,,unplaceable
SANAS_NUEVAS_18,val,unplaceable,,unplaceable
SANAS_NUEVAS_186,val,unplaceable,,unplaceable
SANAS_NUEVAS_188,val,unplaceable,,unplaceable
SANAS_NUEVAS_200,val,unplaceable,,unplaceable
SANAS_NUEVAS_203,val,unplaceable,,unplaceable
SANAS_NUEVAS_21,val,unplaceable,,unplaceable
SANAS_NUEVAS_213,val,unplaceable,,unplaceable
SANAS_NUEVAS_215,val,unplaceable,,unplaceable
SANAS_NUEVAS_220,val,unplaceable,,unplaceable
SANAS_NUEVAS_223,val,unplaceable,,unplaceable
SANAS_NUEVAS_249,val,unplaceable,,unplaceable
SANAS_NUEVAS_250,val,unplaceable,,unplaceable
SANAS_NUEVAS_255,val,unplaceable,,unplaceable
SANAS_NUEVAS_257,val,unplaceable,,unplaceable
SANAS_NUEVAS_263,val,unplaceable,,unplaceable
SANAS_NUEVAS_264,val,unplaceable,,unplaceable
SANAS_NUEVAS_266,val,unplaceable,,unplaceable
SANAS_NUEVAS_278,val,unplaceable,,unplaceable
SANAS_NUEVAS_279,val,unplaceable,,unplaceable
SANAS_NUEVAS_283,val,unplaceable,,unplaceable
SANAS_NUEVAS_285,val,unplaceable,,unplaceable
SANAS_NUEVAS_286,val,unplaceable,,unplaceable
SANAS_NUEVAS_29,val,unplaceable,,unplaceable
SANAS_NUEVAS_296,val,unplaceable,,unplaceable
SANAS_NUEVAS_311,val,unplaceable,,unplaceable
SANAS_NUEVAS_312,val,unplaceable,,unplaceable
SANAS_NUEVAS_315,val,unplaceable,,unplaceable
SANAS_NUEVAS_321,val,unplaceable,,unplaceable
SANAS_NUEVAS_322,val,unplaceable,,unplaceable
SANAS_NUEVAS_332,val,unplaceable,,unplaceable
SANAS_NUEVAS_34,val,unplaceable,,unplaceable
SANAS_NUEVAS_342,val,unplaceable,,unplaceable
SANAS_NUEVAS_365,val,unplaceable,,unplaceable
SANAS_NUEVAS_368,val,unplaceable,,unplaceable
SANAS_NUEVAS_37,val,unplaceable,,unplaceable
SANAS_NUEVAS_370,val,unplaceable,,unplaceable
SANAS_NUEVAS_375,val,unplaceable,,unplaceable
SANAS_NUEVAS_377,val,unplaceable,,unplaceable
SANAS_NUEVAS_397,val,unplaceable,,unplaceable
SANAS_NUEVAS_40,val,unplaceable,,unplaceable
SANAS_NUEVAS_413,val,unplaceable,,unplaceable
SANAS_NUEVAS_417,val,unplaceable,,unplaceable
SANAS_NUEVAS_42,val,unplaceable,,unplaceable
SANAS_NUEVAS_421,val,unplaceable,,unplaceable
SANAS_NUEVAS_423,val,unplaceable,,unplaceable
SANAS_NUEVAS_425,val,unplaceable,,unplaceable
SANAS_NUEVAS_427,val,unplaceable,,unplaceable
SANAS_NUEVAS_43,val,unplaceable,,unplaceable
SANAS_NUEVAS_440,val,unplaceable,,unplaceable
SANAS_NUEVAS_445,val,unplaceable,,unplaceable
SANAS_NUEVAS_446,val,unplaceable,,unplaceable
SANAS_NUEVAS_447,val,unplaceable,,unplaceable
SANAS_NUEVAS_452,val,unplaceable,,unplaceable
SANAS_NUEVAS_457,val,unplaceable,,unplaceable
SANAS_NUEVAS_458,val,unplaceable,,unplaceable
SANAS_NUEVAS_469,val,unplaceable,,unplaceable
SANAS_NUEVAS_476,val,unplaceable,,unplaceable
SANAS_NUEVAS_491,val,unplaceable,,unplaceable
SANAS_NUEVAS_494,val,unplaceable,,unplaceable
SANAS_NUEVAS_496,val,unplaceable,,unplaceable
SANAS_NUEVAS_50,val,unplaceable,,unplaceable
SANAS_NUEVAS_513,val,unplaceable,,unplaceable
SANAS_NUEVAS_517,val,unplaceable,,unplaceable
SANAS_NUEVAS_525,val,unplaceable,,unplaceable
SANAS_NUEVAS_526,val,unplaceable,,unplaceable
SANAS_NUEVAS_528,val,unplaceable,,unplaceable
SANAS_NUEVAS_533,val,unplaceable,,unplaceable
SANAS_NUEVAS_542,val,unplaceable,,unplaceable
SANAS_NUEVAS_566,val,unplaceable,,unplaceable
SANAS_NUEVAS_571,val,unplaceable,,unplaceable
SANAS_NUEVAS_583,val,unplaceable,,unplaceable
SANAS_NUEVAS_59,val,unplaceable,,unplaceable
SANAS_NUEVAS_595,val,unplaceable,,unplaceable
SANAS_NUEVAS_598,val,unplaceable,,unplaceable
SANAS_NUEVAS_599,val,unplaceable,,unplaceable
SANAS_NUEVAS_604,val,unplaceable,,unplaceable
SANAS_NUEVAS_606,val,unplaceable,,unplaceable
SANAS_NUEVAS_608,val,unplaceable,,unplaceable
SANAS_NUEVAS_61,val,unplaceable,,unplaceable
SANAS_NUEVAS_617,val,unplaceable,,unplaceable
SANAS_NUEVAS_620,val,unplaceable,,unplaceable
SANAS_NUEVAS_63,val,unplaceable,,unplaceable
SANAS_NUEVAS_67,val,unplaceable,,unplaceable
SANAS_NUEVAS_8,val,unplaceable,,unplaceable
SANAS_NUEVAS_80,val,unplaceable,,unplaceable
SANAS_NUEVAS_81,val,unplaceable,,unplaceable
SANAS_NUEVAS_90,val,unplaceable,,unplaceable
SANAS_NUEVAS_92,val,unplaceable,,unplaceable
SANAS_SOCORRO_105,val,unplaceable,,unplaceable
SANAS_SOCORRO_107,val,unplaceable,,unplaceable
SANAS_SOCORRO_11,val,unplaceable,,unplaceable
SANAS_SOCORRO_128,val,unplaceable,,unplaceable
SANAS_SOCORRO_133,val,unplaceable,,unplaceable
SANAS_SOCORRO_153,val,unplaceable,,unplaceable
SANAS_SOCORRO_158,val,unplaceable,,unplaceable
SANAS_SOCORRO_16,val,unplaceable,,unplaceable
SANAS_SOCORRO_167,val,unplaceable,,unplaceable
SANAS_SOCORRO_170,val,unplaceable,,unplaceable
SANAS_SOCORRO_171,val,unplaceable,,unplaceable
SANAS_SOCORRO_175,val,unplaceable,,unplaceable
SANAS_SOCORRO_186,val,unplaceable,,unplaceable
SANAS_SOCORRO_188,val,unplaceable,,unplaceable
SANAS_SOCORRO_19,val,unplaceable,,unplaceable
SANAS_SOCORRO_190,val,unplaceable,,unplaceable
SANAS_SOCORRO_193,val,unplaceable,,unplaceable
SANAS_SOCORRO_2,val,unplaceable,,unplaceable
SANAS_SOCORRO_203,val,unplaceable,,unplaceable
SANAS_SOCORRO_204,val,unplaceable,,unplaceable
SANAS_SOCORRO_207,val,unplaceable,,unplaceable
SANAS_SOCORRO_21,val,unplaceable,,unplaceable
SANAS_SOCORRO_22,val,unplaceable,,unplaceable
SANAS_SOCORRO_225,val,unplaceable,,unplaceable
SANAS_SOCORRO_230,val,unplaceable,,unplaceable
SANAS_SOCORRO_238,val,unplaceable,,unplaceable
SANAS_SOCORRO_252,val,unplaceable,,unplaceable
SANAS_SOCORRO_272,val,unplaceable,,unplaceable
SANAS_SOCORRO_282,val,unplaceable,,unplaceable
SANAS_SOCORRO_284,val,unplaceable,,unplaceable
SANAS_SOCORRO_286,val,unplaceable,,unplaceable
SANAS_SOCORRO_298,val,unplaceable,,unplaceable
SANAS_SOCORRO_301,val,unplaceable,,unplaceable
SANAS_SOCORRO_313,val,unplaceable,,unplaceable
SANAS_SOCORRO_316,val,unplaceable,,unplaceable
SANAS_SOCORRO_327,val,unplaceable,,unplaceable
SANAS_SOCORRO_335,val,unplaceable,,unplaceable
SANAS_SOCORRO_338,val,unplaceable,,unplaceable
SANAS_SOCORRO_345,val,unplaceable,,unplaceable
SANAS_SOCORRO_347,val,unplaceable,,unplaceable
SANAS_SOCORRO_353,val,unplaceable,,unplaceable
SANAS_SOCORRO_361,val,unplaceable,,unplaceable
SANAS_SOCORRO_368,val,unplaceable,,unplaceable
SANAS_SOCORRO_369,val,unplaceable,,unplaceable
SANAS_SOCORRO_387,val,unplaceable,,unplaceable
SANAS_SOCORRO_391,val,unplaceable,,unplaceable
SANAS_SOCORRO_406,val,unplaceable,,unplaceable
SANAS_SOCORRO_409,val,unplaceable,,unplaceable
SANAS_SOCORRO_413,val,unplaceable,,unplaceable
SANAS_SOCORRO_418,val,unplaceable,,unplaceable
SANAS_SOCORRO_419,val,unplaceable,,unplaceable
SANAS_SOCORRO_42,val,unplaceable,,unplaceable
SANAS_SOCORRO_426,val,unplaceable,,unplaceable
SANAS_SOCORRO_448,val,unplaceable,,unplaceable
SANAS_SOCORRO_456,val,unplaceable,,unplaceable
SANAS_SOCORRO_459,val,unplaceable,,unplaceable
SANAS_SOCORRO_462,val,unplaceable,,unplaceable
SANAS_SOCORRO_470,val,unplaceable,,unplaceable
SANAS_SOCORRO_48,val,unplaceable,,unplaceable
SANAS_SOCORRO_492,val,unplaceable,,unplaceable
SANAS_SOCORRO_500,val,unplaceable,,unplaceable
SANAS_SOCORRO_510,val,unplaceable,,unplaceable
SANAS_SOCORRO_516,val,unplaceable,,unplaceable
SANAS_SOCORRO_53,val,unplaceable,,unplaceable
SANAS_SOCORRO_59,val,unplaceable,,unplaceable
SANAS_SOCORRO_6,val,unplaceable,,unplaceable
SANAS_SOCORRO_60,val,unplaceable,,unplaceable
SANAS_SOCORRO_62,val,unplaceable,,unplaceable
SANAS_SOCORRO_68,val,unplaceable,,unplaceable
SANAS_SOCORRO_73,val,unplaceable,,unplaceable
SANAS_SOCORRO_90,val,unplaceable,,unplaceable
COCO_M_A_16,test,unplaceable,,unplaceable
COCO_M_A_2,test,unplaceable,,unplaceable
COCO_M_A_25,test,unplaceable,,unplaceable
COCO_M_A_27,test,unplaceable,,unplaceable
COCO_M_A_3,test,unplaceable,,unplaceable
COCO_M_A_34,test,unplaceable,,unplaceable
COCO_M_A_35,test,unplaceable,,unplaceable
COCO_M_A_37,test,unplaceable,,unplaceable
COCO_M_A_39,test,unplaceable,,unplaceable
COCO_M_A_57,test,unplaceable,,unplaceable
COCO_M_A_66,test,unplaceable,,unplaceable
COCO_M_A_81,test,unplaceable,,unplaceable
COCO_M_A_89,test,unplaceable,,unplaceable
COCO_M_A_90,test,unplaceable,,unplaceable
COCO_M_A_96,test,unplaceable,,unplaceable
COCO_Muy_A_19,test,unplaceable,,unplaceable
COCO_Muy_A_28,test,unplaceable,,unplaceable
COCO_Muy_A_34,test,unplaceable,,unplaceable
COCO_Muy_A_39,test,unplaceable,,unplaceable
COCO_Muy_A_54,test,unplaceable,,unplaceable
COCO_Muy_A_55,test,unplaceable,,unplaceable
COCO_Muy_A_70,test,unplaceable,,unplaceable
COCO_Muy_A_80,test,unplaceable,,unplaceable
COCO_Muy_A_82,test,unplaceable,,unplaceable
COCO_Muy_A_95,test,unplaceable,,unplaceable
COCO_P_A_10,test,unplaceable,,unplaceable
COCO_P_A_11,test,unplaceable,,unplaceable
COCO_P_A_12,test,unplaceable,,unplaceable
COCO_P_A_13,test,unplaceable,,unplaceable
COCO_P_A_17,test,unplaceable,,unplaceable
COCO_P_A_19,test,unplaceable,,unplaceable
COCO_P_A_30,test,unplaceable,,unplaceable
COCO_P_A_33,test,unplaceable,,unplaceable
COCO_P_A_39,test,unplaceable,,unplaceable
COCO_P_A_48,test,unplaceable,,unplaceable
COCO_P_A_51,test,unplaceable,,unplaceable
COCO_P_A_52,test,unplaceable,,unplaceable
COCO_P_A_56,test,unplaceable,,unplaceable
COCO_P_A_67,test,unplaceable,,unplaceable
COCO_RECORTE_112,test,unplaceable,,unplaceable
COCO_RECORTE_118,test,unplaceable,,unplaceable
COCO_RECORTE_120,test,unplaceable,,unplaceable
COCO_RECORTE_121,test,unplaceable,,unplaceable
COCO_RECORTE_122,test,unplaceable,,unplaceable
COCO_RECORTE_124,test,unplaceable,,unplaceable
COCO_RECORTE_13,test,unplaceable,,unplaceable
COCO_RECORTE_131,test,unplaceable,,unplaceable
COCO_RECORTE_137,test,unplaceable,,unplaceable
COCO_RECORTE_140,test,unplaceable,,unplaceable
COCO_RECORTE_144,test,unplaceable,,unplaceable
COCO_RECORTE_145,test,unplaceable,,unplaceable
COCO_RECORTE_154,test,unplaceable,,unplaceable
COCO_RECORTE_19,test,unplaceable,,unplaceable
COCO_RECORTE_21,test,unplaceable,,unplaceable
COCO_RECORTE_27,test,unplaceable,,unplaceable
COCO_RECORTE_37,test,unplaceable,,unplaceable
COCO_RECORTE_45,test,unplaceable,,unplaceable
COCO_RECORTE_56,test,unplaceable,,unplaceable
COCO_RECORTE_58,test,unplaceable,,unplaceable
COCO_RECORTE_8,test,unplaceable,,unplaceable
COCO_RECORTE_86,test,unplaceable,,unplaceable
COCO_RECORTE_9,test,unplaceable,,unplaceable
MINADO_RECORTES_111,test,unplaceable,,unplaceable
MINADO_RECORTES_12,test,unplaceable,,unplaceable
MINADO_RECORTES_126,test,unplaceable,,unplaceable
MINADO_RECORTES_128,test,unplaceable,,unplaceable
MINADO_RECORTES_131,test,unplaceable,,unplaceable
MINADO_RECORTES_14,test,unplaceable,,unplaceable
