img_a_path,img_a_split,img_a_stem,img_a_prefix,img_a_source,img_b_path,img_b_split,img_b_stem,img_b_prefix,img_b_source,label_count_a_roya,label_count_a_coco,label_count_a_minador,label_count_b_roya,label_count_b_coco,label_count_b_minador,phash_dist,dhash_dist,cosine_sim,sift_inliers,containment_a_in_b,containment_b_in_a
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_480.jpg,test,SANAS_NUEVAS_480,SANAS,"{'filename': 'SANAS_NUEVAS_480.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '5c740e2e282a599b0a4afb257d3a4770e7112881a5ea69dc586763c94c630bf1', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_358.jpg,train,SANAS_SOCORRO_358,SANAS,"{'filename': 'SANAS_SOCORRO_358.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '89c02f98da5d6ed503c2d01dd9f4f24bafee22a804852b6fa4b3d19be04672fb', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.9541030526161194,0,2.4564338e-07,1.9300552e-07
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_292.jpg,test,SANAS_NUEVAS_292,SANAS,"{'filename': 'SANAS_NUEVAS_292.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '6ebe062aee7187252291efffe978954cc9c17deb8d1002c423d476e775483fd4', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_468.jpg,train,SANAS_SOCORRO_468,SANAS,"{'filename': 'SANAS_SOCORRO_468.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'dbb02adc03b07626fde87017db4afe029a3247636877aeec3b67f03a09ead5a5', 'n_annotations': '0', 'class_ids_present': '', 'width': '448', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9337623119354248,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_87.jpg,train,MINEIRO_87,MINEIRO,"{'filename': 'MINEIRO_87.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'f36d4ac39009ac6b07d48e7dbd5740e8a2cc84fdf834cf488fbb2900e65ffe0a', 'n_annotations': '4', 'class_ids_present': '3', 'width': '960', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_50.jpg,val,MINEIRO_50,MINEIRO,"{'filename': 'MINEIRO_50.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '15439eff48e180fc0a0ae890432d48d63fc42760a65fcfb70e77196c1150221d', 'n_annotations': '8', 'class_ids_present': '3', 'width': '512', 'height': '960'}",0,0,4,0,0,8,-1,-1,0.9174562692642212,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_489.jpg,train,SANAS_SOCORRO_489,SANAS,"{'filename': 'SANAS_SOCORRO_489.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '24478c76da29d576e54d1b3091b5e2e5aa8334e713ba0f7116a7052ad7281595', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '448'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_11.jpg,val,SANAS_SOCORRO_11,SANAS,"{'filename': 'SANAS_SOCORRO_11.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2185ab2a07fcab048ca77ceb60567f36c60ba4a7eb9c89e946c984d77d21f058', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '512'}",0,0,0,0,0,0,-1,-1,0.9419870972633362,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_16.jpg,test,SANAS_NUEVAS_16,SANAS,"{'filename': 'SANAS_NUEVAS_16.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'a35d57a05beec0074136b184b0998e848aa1c53e4058aefd4b5128f56cdb297b', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_195.jpg,train,SANAS_NUEVAS_195,SANAS,"{'filename': 'SANAS_NUEVAS_195.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1557a33aca49f0cd33b7ab53c72251903b775a1f720b6b2c2dafeb82c99f8384', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9408058524131775,0,8.64806e-05,8.64806e-05
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_137.jpg,train,SANAS_NUEVAS_137,SANAS,"{'filename': 'SANAS_NUEVAS_137.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '245825724c31871337f0740a73e1b4ee40e0b7cf14c77481f9ec302f0abfe370', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_37.jpg,val,ROYA_MA_37,ROYA,"{'filename': 'ROYA_MA_37.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1852ddb51d8640b3c96fc199d839207abd5536d5880754f3ec3c41bf08e4e1c5', 'n_annotations': '22', 'class_ids_present': '0', 'width': '960', 'height': '512'}",0,0,0,22,0,0,-1,-1,0.9374551773071289,0,0.00039046604,0.00022312345
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_RECORTES_37.jpg,test,ROYA_RECORTES_37,ROYA,"{'filename': 'ROYA_RECORTES_37.jpg', 'split': 'test', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'bfabf197233f0de50250a465f71c9d4965fec04bcc20417ba784d33f3d08f66b', 'n_annotations': '5', 'class_ids_present': '0', 'width': '960', 'height': '768'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_81.jpg,train,ROYA_RECORTES_81,ROYA,"{'filename': 'ROYA_RECORTES_81.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '56e696b4855d80e1bbaff7b5f886f6e6e8ce05f48156b82c6f972887cd734449', 'n_annotations': '2', 'class_ids_present': '0', 'width': '960', 'height': '704'}",5,0,0,2,0,0,-1,-1,0.862797737121582,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_8.jpg,test,SANAS_SOCORRO_8,SANAS,"{'filename': 'SANAS_SOCORRO_8.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '0c28fb592ddd341fee19606c29d4070250ea5f6b355f01a4f148b2a50b9fc0db', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_380.jpg,train,SANAS_SOCORRO_380,SANAS,"{'filename': 'SANAS_SOCORRO_380.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2d15449326bbf3beef50b0f0706d0f0838522d0c0e269e59d27709ebdf49852f', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9226494431495667,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_81.jpg,train,SANAS_SOCORRO_81,SANAS,"{'filename': 'SANAS_SOCORRO_81.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'd4b96ae6cd96d112f78bbdb769b7c093d1cfdd04fe5bdf507409660748e4ea4d', 'n_annotations': '0', 'class_ids_present': '', 'width': '448', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_301.jpg,val,SANAS_SOCORRO_301,SANAS,"{'filename': 'SANAS_SOCORRO_301.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7b390e1ff6bb866a8a85af06c8aabd685cabd0c5dbe71e936cced1cf5c374c27', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9240591526031494,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_145.jpg,test,COCO_RECORTE_145,COCO,"{'filename': 'COCO_RECORTE_145.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ec779d09c8f2a39f17476fcbf5f6c5b4dabb10f810fe1fb3b2980e13f661f0d5', 'n_annotations': '5', 'class_ids_present': '1', 'width': '320', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_7.jpg,train,COCO_RECORTE_7,COCO,"{'filename': 'COCO_RECORTE_7.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c0cb99ad0b8d81c8a92cb4cd87a7c054bfc0f378a0a428510ba527fe88c5299d', 'n_annotations': '7', 'class_ids_present': '1', 'width': '512', 'height': '512'}",0,5,0,0,7,0,-1,-1,0.9046716690063477,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_31.jpg,train,COCO_RECORTE_31,COCO,"{'filename': 'COCO_RECORTE_31.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ee166100c2973b17b8d68f8f52b64bbff5277f55ac014f2efa77c588e3ac0ebd', 'n_annotations': '5', 'class_ids_present': '1', 'width': '512', 'height': '448'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_79.jpg,val,COCO_RECORTE_79,COCO,"{'filename': 'COCO_RECORTE_79.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c0fdfd5a1172466a22b0e62b20b15c7350004a998a0aa7b7e95dc070193b28c4', 'n_annotations': '6', 'class_ids_present': '1', 'width': '512', 'height': '256'}",0,5,0,0,6,0,-1,-1,0.861197829246521,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_40.jpg,test,MINADO_RECORTES_40,MINADO,"{'filename': 'MINADO_RECORTES_40.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'cb3dbc0a7442ebc9fe30eba67d81f141b51e9b826c4dea30122e65413688b43d', 'n_annotations': '6', 'class_ids_present': '3', 'width': '630', 'height': '489'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_9.jpg,train,MINADO_RECORTES_9,MINADO,"{'filename': 'MINADO_RECORTES_9.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '0addf9bc8597635c7f58ac70d3ebc9cdd519e4f33e4ca4e2ae679d2900bb22ba', 'n_annotations': '4', 'class_ids_present': '3', 'width': '593', 'height': '517'}",0,0,6,0,0,4,-1,-1,0.888684868812561,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_25.jpg,train,ROYA_RECORTES_25,ROYA,"{'filename': 'ROYA_RECORTES_25.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'ec504b8ccbf672ee971a02e0b076f2c42110ebd31c57c0678c13283247b3255b', 'n_annotations': '4', 'class_ids_present': '0', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_28.jpg,val,ROYA_RECORTES_28,ROYA,"{'filename': 'ROYA_RECORTES_28.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '7dae9da3c4a645291140d3c67dfb6e029ef4175a4d1319ac7a27950b5706935b', 'n_annotations': '4', 'class_ids_present': '0', 'width': '960', 'height': '704'}",4,0,0,4,0,0,-1,-1,0.8812001347541809,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_56.jpg,test,COCO_RECORTE_56,COCO,"{'filename': 'COCO_RECORTE_56.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'facc3f30a651f4d3529388225811f803ee56480d8bde99834524e131008282a0', 'n_annotations': '2', 'class_ids_present': '1', 'width': '384', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_91.jpg,train,ROYA_RECORTES_91,ROYA,"{'filename': 'ROYA_RECORTES_91.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '0b8532fe01cadf748a542d5f045bf873123a9b2f73916f5279e5b8ab83ec50f1', 'n_annotations': '4', 'class_ids_present': '0', 'width': '960', 'height': '896'}",0,2,0,4,0,0,-1,-1,0.8674510717391968,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_18.jpg,train,COCO_RECORTE_18,COCO,"{'filename': 'COCO_RECORTE_18.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ebe6a0a3bf9bf90f4317267a91f45176768d94cb280bc618c6c62eb5d3c6ac2c', 'n_annotations': '10', 'class_ids_present': '1', 'width': '512', 'height': '256'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_97.jpg,val,COCO_RECORTE_97,COCO,"{'filename': 'COCO_RECORTE_97.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '68335b41f978178a55a34c0b540aaaddb01726f5a1aefd15f68fc1d3e0229eca', 'n_annotations': '5', 'class_ids_present': '1', 'width': '512', 'height': '384'}",0,10,0,0,5,0,-1,-1,0.8767797350883484,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_119.jpg,train,MINADO_RECORTES_119,MINADO,"{'filename': 'MINADO_RECORTES_119.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '3de3e11f44265cf44cd32973b971b22324c841bb95c7369827a015a43f1bb87b', 'n_annotations': '5', 'class_ids_present': '3', 'width': '615', 'height': '634'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_63.jpg,val,MINADO_RECORTES_63,MINADO,"{'filename': 'MINADO_RECORTES_63.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '0342ae8c9fd865d1fa005f36440611e6dd4df792164a9e80891cb2399580a9bd', 'n_annotations': '3', 'class_ids_present': '3', 'width': '461', 'height': '592'}",0,0,5,0,0,3,-1,-1,0.8905305862426758,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_111.jpg,test,MINADO_RECORTES_111,MINADO,"{'filename': 'MINADO_RECORTES_111.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '7ca5b5adac9923b0f9e9766c281439f8cf89d7265e9256c413325a9d723d2472', 'n_annotations': '7', 'class_ids_present': '3', 'width': '489', 'height': '328'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_125.jpg,train,MINADO_RECORTES_125,MINADO,"{'filename': 'MINADO_RECORTES_125.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '7dfbb3b648b74348c6247fe313177b4352c8cb1c443a989b87b4e299a25624f4', 'n_annotations': '9', 'class_ids_present': '3', 'width': '581', 'height': '669'}",0,0,7,0,0,9,-1,-1,0.8691953420639038,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_86.jpg,train,ROYA_RECORTES_86,ROYA,"{'filename': 'ROYA_RECORTES_86.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'd8e4b8586fc73afe28b1a5310b05b57a00a638aac5437a42d83022198b21321b', 'n_annotations': '4', 'class_ids_present': '0', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_1.jpg,val,ROYA_RECORTES_1,ROYA,"{'filename': 'ROYA_RECORTES_1.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'f0a5417fbb0123cc9b6299d55cd836d3ae59925ee26d4fc9b84417a54fcf1fa2', 'n_annotations': '6', 'class_ids_present': '0', 'width': '960', 'height': '640'}",4,0,0,6,0,0,-1,-1,0.8506512641906738,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_121.jpg,train,MINADO_RECORTES_121,MINADO,"{'filename': 'MINADO_RECORTES_121.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'd0c776c39a713690e3c354ff94d4aef9b7d61864bad08d1c2bdaca313a6bbec7', 'n_annotations': '3', 'class_ids_present': '3', 'width': '561', 'height': '682'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_63.jpg,val,MINADO_RECORTES_63,MINADO,"{'filename': 'MINADO_RECORTES_63.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '0342ae8c9fd865d1fa005f36440611e6dd4df792164a9e80891cb2399580a9bd', 'n_annotations': '3', 'class_ids_present': '3', 'width': '461', 'height': '592'}",0,0,3,0,0,3,-1,-1,0.8966718316078186,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_10.jpg,train,SANAS_SOCORRO_10,SANAS,"{'filename': 'SANAS_SOCORRO_10.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'bab3b1f9e0370a388bfe360e9a66447e9acdea9fe0f1b6123b8c41e18a2c9855', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,SANAS,"{'filename': 'SANAS_SOCORRO_368.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4975f2197c4c3d93be565ce7f0b4d4612e6b3f6cb0a82ec676dfb38daf85ce1f', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9498291015625,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_515.jpg,test,SANAS_NUEVAS_515,SANAS,"{'filename': 'SANAS_NUEVAS_515.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '029ca8d07214444ca8df724f6f5f2064424cf30d20299866bfe2c6253b635bc1', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_171.jpg,train,SANAS_NUEVAS_171,SANAS,"{'filename': 'SANAS_NUEVAS_171.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'c793b3d22ca0d29ac24b3f588adb5402709ab52d819c690194bd3eb2218a4ea0', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9162569046020508,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_28.jpg,train,MINEIRO_28,MINEIRO,"{'filename': 'MINEIRO_28.jpg', 'split': 'val', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '7696faced33d7f2c870c560213ea9ba8a4cb392a26777da497b0209099e6269c', 'n_annotations': '7', 'class_ids_present': '3', 'width': '448', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_17.jpg,val,MINEIRO_17,MINEIRO,"{'filename': 'MINEIRO_17.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': 'db1bf145520fabf1503321630e165a23a020ed4d7a526123c5fc48c671c31c54', 'n_annotations': '12', 'class_ids_present': '3', 'width': '512', 'height': '960'}",0,0,7,0,0,12,-1,-1,0.9117701053619385,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_389.jpg,test,SANAS_SOCORRO_389,SANAS,"{'filename': 'SANAS_SOCORRO_389.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '618aeb1a4e0e8ff41b79976b320afc0e4c4285c14455b04180bbc6137c837add', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_485.jpg,train,SANAS_SOCORRO_485,SANAS,"{'filename': 'SANAS_SOCORRO_485.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '34ff9d47a46594160fe6d4ec7313ba1639ae2fe0ef3a00bd37f142b38aa9e96d', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '512'}",0,0,0,0,0,0,-1,-1,0.9111274480819702,0,0.0,0.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_68.jpg,train,ROYA_FONDO_68,ROYA,"{'filename': 'ROYA_FONDO_68.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '20ecfce625a02ce3157410e6c8e10cad9caa7006af7eedf989678292f8a22540', 'n_annotations': '16', 'class_ids_present': '0', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_70.jpg,val,ROYA_FONDO_70,ROYA,"{'filename': 'ROYA_FONDO_70.jpg', 'split': 'train', 'inferred_source': 'rust_and_leaf_miner', 'provenance_evidence': 'declared_by_author', 'sha256': '55cbc3da38a01ae6f97954452ab51690172b885f93fd17b6995c8615bb88681e', 'n_annotations': '10', 'class_ids_present': '0;3', 'width': '640', 'height': '960'}",16,0,0,9,0,1,-1,-1,0.8803339004516602,0,1.2334188e-05,1.3704653e-05
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_158.jpg,train,SANAS_NUEVAS_158,SANAS,"{'filename': 'SANAS_NUEVAS_158.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '7e31438bcfa3dedacfe22b77bfe06ac59ab95867459eb88848e0c81f7f4b629e', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_186.jpg,val,SANAS_SOCORRO_186,SANAS,"{'filename': 'SANAS_SOCORRO_186.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '9aa325bd0feba168ca221fff2b3afb5976be41db5408e59b962413fea6468315', 'n_annotations': '0', 'class_ids_present': '', 'width': '448', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9062110781669617,0,0.000547677,0.0003833739
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_145.jpg,test,COCO_RECORTE_145,COCO,"{'filename': 'COCO_RECORTE_145.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ec779d09c8f2a39f17476fcbf5f6c5b4dabb10f810fe1fb3b2980e13f661f0d5', 'n_annotations': '5', 'class_ids_present': '1', 'width': '320', 'height': '512'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_47.jpg,train,COCO_RECORTE_47,COCO,"{'filename': 'COCO_RECORTE_47.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '3fd61e60f9fae855593ab8a3ca0dc892c22e85633286c6821f73ca396e982b05', 'n_annotations': '2', 'class_ids_present': '1', 'width': '448', 'height': '512'}",0,5,0,0,2,0,-1,-1,0.9344387650489807,0,0.0,0.0
